HexID,Month,TimeIndex,DestinationType,W_in_kWh_day,W_in_kWh_annual,E_public_by_dest_type_kWh_day,E_public_by_dest_type_kWh_annual
29,November,5,slow,0.0,0.0,0.0,0.0
29,November,5,medium,0.0,0.0,13.282789992418497,398.4836997725549
29,November,5,fast,0.0,0.0,0.0,0.0
29,November,6,slow,0.0,0.0,0.0,0.0
29,November,6,medium,0.0,0.0,0.0,0.0
29,November,6,fast,0.0,0.0,0.0,0.0
29,November,7,slow,0.0,0.0,0.0,0.0
29,November,7,medium,0.0,0.0,0.0,0.0
29,November,7,fast,0.0,0.0,0.0,0.0
29,November,8,slow,0.0,0.0,0.0,0.0
29,November,8,medium,0.0,0.0,0.0,0.0
29,November,8,fast,0.0,0.0,0.0,0.0
29,November,9,slow,0.0,0.0,0.0,0.0
29,November,9,medium,0.0,0.0,0.0,0.0
29,November,9,fast,0.0,0.0,0.0,0.0
29,November,10,slow,0.0,0.0,0.0,0.0
29,November,10,medium,0.0,0.0,0.0,0.0
29,November,10,fast,0.0,0.0,0.0,0.0
29,November,11,slow,0.0,0.0,0.0,0.0
29,November,11,medium,0.0,0.0,0.0,0.0
29,November,11,fast,0.0,0.0,0.5004468275245756,15.013404825737268
29,November,12,slow,0.0,0.0,0.0,0.0
29,November,12,medium,0.0,0.0,0.0,0.0
29,November,12,fast,0.0,0.0,5.426346856626311,162.79040569878933
29,November,13,slow,0.0,0.0,0.0,0.0
29,November,13,medium,0.0,0.0,9.810740274827005,294.32220824481016
29,November,13,fast,0.0,0.0,25.0,750.0
29,November,14,slow,0.0,0.0,0.0,0.0
29,November,14,medium,0.0,0.0,0.0,0.0
29,November,14,fast,0.0,0.0,7.8070342861474025,234.21102858442208
29,November,15,slow,0.0,0.0,0.0,0.0
29,November,15,medium,0.0,0.0,0.0,0.0
29,November,15,fast,0.0,0.0,12.428532906306026,372.8559871891808
29,November,16,slow,0.0,0.0,0.0,0.0
29,November,16,medium,0.0,0.0,14.109802355803872,423.29407067411614
29,November,16,fast,0.0,0.0,25.0,750.0
29,November,17,slow,0.0,0.0,0.0,0.0
29,November,17,medium,0.0,0.0,43.41310285781721,1302.3930857345163
29,November,17,fast,0.0,0.0,25.0,750.0
29,November,18,slow,0.0,0.0,0.0,0.0
29,November,18,medium,-0.0,-0.0,0.0,0.0
29,November,18,fast,3.2652588549217967,97.9577656476539,18.875682057092437,566.2704617127731
29,November,19,slow,0.0,0.0,0.0,0.0
29,November,19,medium,0.0,0.0,0.0,0.0
29,November,19,fast,0.0,0.0,17.241289498084786,517.2386849425436
29,November,20,slow,0.0,0.0,0.0,0.0
29,November,20,medium,0.0,0.0,0.0,0.0
29,November,20,fast,0.47002584023778127,14.100775207133438,23.773978749452098,713.2193624835629
29,November,21,slow,0.0,0.0,0.0,0.0
29,November,21,medium,0.0,0.0,0.0,0.0
29,November,21,fast,0.0,0.0,23.865083547183726,715.9525064155118
29,November,22,slow,0.0,0.0,0.0,0.0
29,November,22,medium,0.0,0.0,15.283231139643206,458.4969341892962
29,November,22,fast,0.0,0.0,25.0,750.0
29,November,23,slow,0.0,0.0,0.0,0.0
29,November,23,medium,0.0,0.0,30.623313407844464,918.6994022353339
29,November,23,fast,0.0,0.0,25.0,750.0
29,November,24,slow,0.0,0.0,0.0,0.0
29,November,24,medium,0.0,0.0,6.411630394299237,192.34891182897712
29,November,24,fast,0.0,0.0,25.0,750.0
29,November,25,slow,0.0,0.0,0.0,0.0
29,November,25,medium,0.0,0.0,35.22196465778448,1056.6589397335345
29,November,25,fast,0.0,0.0,25.0,750.0
29,November,26,slow,0.0,0.0,0.0,0.0
29,November,26,medium,0.0,0.0,0.0,0.0
29,November,26,fast,0.0,0.0,17.049613754462143,511.4884126338643
29,November,27,slow,0.0,0.0,0.0,0.0
29,November,27,medium,0.0,0.0,31.025431650063503,930.762949501905
29,November,27,fast,0.0,0.0,25.0,750.0
29,November,28,slow,0.0,0.0,0.0,0.0
29,November,28,medium,0.0,0.0,53.03298710947885,1590.9896132843655
29,November,28,fast,0.0,0.0,25.0,750.0
29,November,29,slow,0.0,0.0,0.0,0.0
29,November,29,medium,0.0,0.0,8.491658699374618,254.74976098123852
29,November,29,fast,0.0,0.0,17.855551576089333,535.66654728268
29,November,30,slow,0.0,0.0,0.0,0.0
29,November,30,medium,0.0,0.0,25.937928337195594,778.1378501158678
29,November,30,fast,0.0,0.0,0.0,0.0
29,November,31,slow,0.0,0.0,0.0,0.0
29,November,31,medium,0.0,0.0,85.83805236833393,2575.141571050018
29,November,31,fast,0.0,0.0,0.0,0.0
29,November,32,slow,0.0,0.0,0.0,0.0
29,November,32,medium,0.0,0.0,25.574700770361716,767.2410231108515
29,November,32,fast,0.0,0.0,25.0,750.0
29,November,33,slow,0.0,0.0,0.0,0.0
29,November,33,medium,0.0,0.0,67.630087976028,2028.9026392808398
29,November,33,fast,0.0,0.0,25.0,750.0
29,November,34,slow,0.0,0.0,0.0,0.0
29,November,34,medium,0.0,0.0,64.35536958994743,1930.6610876984228
29,November,34,fast,0.0,0.0,0.0,0.0
29,November,35,slow,0.0,0.0,0.0,0.0
29,November,35,medium,0.0,0.0,27.890049400037086,836.7014820011126
29,November,35,fast,0.0,0.0,25.0,750.0
29,November,36,slow,0.0,0.0,0.0,0.0
29,November,36,medium,0.0,0.0,0.0,0.0
29,November,36,fast,0.0,0.0,3.0350536354045907,91.05160906213771
29,November,37,slow,0.0,0.0,0.0,0.0
29,November,37,medium,0.0,0.0,0.0,0.0
29,November,37,fast,0.0,0.0,0.0,0.0
29,November,38,slow,0.0,0.0,0.0,0.0
29,November,38,medium,0.0,0.0,0.0,0.0
29,November,38,fast,0.0,0.0,0.0,0.0
29,November,39,slow,0.0,0.0,0.0,0.0
29,November,39,medium,0.0,0.0,0.0,0.0
29,November,39,fast,0.0,0.0,0.0,0.0
29,November,40,slow,0.0,0.0,0.0,0.0
29,November,40,medium,0.0,0.0,15.721278842074872,471.63836526224617
29,November,40,fast,0.0,0.0,0.0,0.0
29,November,41,slow,0.0,0.0,0.0,0.0
29,November,41,medium,0.0,0.0,22.283243653408327,668.4973096022499
29,November,41,fast,0.0,0.0,25.0,750.0
29,November,42,slow,0.0,0.0,0.0,0.0
29,November,42,medium,0.0,0.0,30.104143407026804,903.1243022108041
29,November,42,fast,0.0,0.0,0.0,0.0
29,November,43,slow,0.0,0.0,0.0,0.0
29,November,43,medium,0.0,0.0,0.0,0.0
29,November,43,fast,0.0,0.0,23.237172424455288,697.1151727336586
29,November,44,slow,0.0,0.0,0.0,0.0
29,November,44,medium,0.0,0.0,19.77410298615363,593.2230895846088
29,November,44,fast,0.0,0.0,0.0,0.0
29,November,45,slow,0.0,0.0,0.0,0.0
29,November,45,medium,0.0,0.0,1.3800586868810365,41.4017606064311
29,November,45,fast,0.0,0.0,0.0,0.0
29,November,46,slow,0.0,0.0,0.0,0.0
29,November,46,medium,0.0,0.0,0.0,0.0
29,November,46,fast,0.0,0.0,0.0,0.0
29,November,47,slow,0.0,0.0,0.0,0.0
29,November,47,medium,0.0,0.0,0.0,0.0
29,November,47,fast,0.0,0.0,0.0,0.0
29,November,48,slow,0.0,0.0,0.0,0.0
29,November,48,medium,0.0,0.0,0.0,0.0
29,November,48,fast,0.0,0.0,0.0,0.0
29,December,1,slow,0.0,0.0,0.0,0.0
29,December,1,medium,0.0,0.0,0.0,0.0
29,December,1,fast,0.0,0.0,12.130401819560273,376.04245640636844
29,December,2,slow,0.0,0.0,0.0,0.0
29,December,2,medium,0.0,0.0,0.0,0.0
29,December,2,fast,0.0,0.0,18.195602729340415,564.0636846095529
29,December,3,slow,0.0,0.0,0.0,0.0
29,December,3,medium,0.0,0.0,0.0,0.0
29,December,3,fast,0.0,0.0,18.195602729340415,564.0636846095529
29,December,4,slow,0.0,0.0,0.0,0.0
29,December,4,medium,0.0,0.0,18.195602729340408,564.0636846095526
29,December,4,fast,0.0,0.0,0.0,0.0
29,December,5,slow,0.0,0.0,0.0,0.0
29,December,5,medium,0.0,0.0,0.0,0.0
29,December,5,fast,0.0,0.0,13.282789992418504,411.76648976497364
29,December,6,slow,0.0,0.0,0.0,0.0
29,December,6,medium,0.0,0.0,0.0,0.0
29,December,6,fast,0.0,0.0,0.0,0.0
29,December,7,slow,0.0,0.0,0.0,0.0
29,December,7,medium,0.0,0.0,0.0,0.0
29,December,7,fast,0.0,0.0,0.0,0.0
29,December,8,slow,0.0,0.0,0.0,0.0
29,December,8,medium,0.0,0.0,0.0,0.0
29,December,8,fast,0.0,0.0,0.0,0.0
29,December,9,slow,0.0,0.0,0.0,0.0
29,December,9,medium,0.0,0.0,0.0,0.0
29,December,9,fast,0.0,0.0,0.0,0.0
29,December,10,slow,0.0,0.0,0.0,0.0
29,December,10,medium,0.0,0.0,0.0,0.0
29,December,10,fast,0.0,0.0,0.0,0.0
29,December,11,slow,0.0,0.0,0.0,0.0
