from_HexID,to_HexID,Month,TimeIndex,OriginType,DestinationType,Energy_kWh_day,Energy_kWh_annual,DeltaPrice_SEK_per_kWh,PriceComp_SEK_day,PriceComp_SEK_annual
18,10,February,31,fast,fast,7.920550110366111,221.77540309025113,0.0,0.0,0.0
18,25,February,31,medium,medium,25.979249735513225,727.4189925943703,0.0,0.0,0.0
11,4,February,33,fast,fast,11.878964693614108,332.61101142119503,0.0,0.0,0.0
11,10,February,33,fast,medium,12.023109517448091,336.64706648854656,0.0,0.0,0.0
15,7,February,33,fast,medium,6.422983193906023,179.84352942936866,0.0,0.0,0.0
15,8,February,33,fast,fast,1.9628249111434837,54.95909751201754,0.0,0.0,0.0
29,30,February,33,fast,fast,2.734916400671208,76.57765921879383,0.0,0.0,0.0
34,27,February,33,fast,medium,1.8022825378390621,50.46391105949374,0.0,0.0,0.0
10,11,February,34,fast,fast,9.455763194440323,264.76136944432903,0.0,0.0,0.0
24,16,February,34,fast,fast,6.490744640496665,181.74084993390662,0.0,0.0,0.0
34,27,February,34,fast,medium,12.755821372270617,357.1629984235773,0.0,0.0,0.0
50,43,February,34,fast,fast,1.9037130270610447,53.30396475770925,0.0,0.0,0.0
14,13,February,35,fast,fast,23.784007173279633,665.9522008518297,0.0,0.0,0.0
29,30,February,35,fast,fast,8.491703611274382,237.76770111568268,0.0,0.0,0.0
44,43,February,35,fast,fast,3.299074864944984,92.37409621845956,0.0,0.0,0.0
14,13,February,36,fast,fast,15.095364459885062,422.6702048767817,0.0,0.0,0.0
4,11,February,38,fast,fast,0.6994932056427352,19.585809757996586,0.0,0.0,0.0
51,43,February,39,fast,fast,2.0740279286661547,58.07278200265233,0.0,0.0,0.0
50,43,March,2,fast,medium,1.002375122423004,31.073628795113123,0.0,0.0,0.0
45,53,March,3,fast,fast,1.187102510764852,36.800177833710414,0.0,0.0,0.0
50,43,March,3,fast,fast,0.7557997298061849,23.429791623991733,0.0,0.0,0.0
50,51,March,3,fast,medium,2.5949446983592495,80.44328564913673,0.0,0.0,0.0
45,53,March,4,fast,fast,4.356889244334958,135.0635665743837,0.0,0.0,0.0
27,34,March,14,fast,fast,8.028540684501884,248.8847612195584,0.0,0.0,0.0
15,7,March,15,medium,medium,1.1148107827090876,34.55913426398172,0.0,0.0,0.0
27,34,March,15,fast,fast,9.252288883145454,286.82095537750905,0.0,0.0,0.0
43,50,March,15,fast,fast,0.2862685483870968,8.874325,0.0,0.0,0.0
13,21,March,16,fast,medium,1.3379891547826048,41.47766379826075,0.0,0.0,0.0
15,7,March,16,fast,medium,6.481363411250868,200.9222657487769,0.0,0.0,0.0
15,8,March,16,fast,fast,13.976217278848976,433.26273564431824,0.0,0.0,0.0
30,38,March,16,fast,fast,0.3027530047000795,9.385343145702464,0.0,0.0,0.0
33,25,March,16,slow,medium,7.478117850833058,231.8216533758248,0.5,3.739058925416529,115.9108266879124
39,48,March,16,fast,medium,10.936688471155549,339.037342605822,0.0,0.0,0.0
40,48,March,16,medium,medium,5.479473000188875,169.86366300585513,0.0,0.0,0.0
43,50,March,16,fast,fast,0.2862685483870968,8.874325,0.0,0.0,0.0
1,2,March,17,fast,medium,0.27029344225694985,8.379096709965445,0.0,0.0,0.0
1,9,March,17,fast,fast,3.411321796598699,105.75097569455967,0.0,0.0,0.0
15,7,March,17,medium,medium,31.50861765740415,976.7671473795288,0.0,0.0,0.0
15,23,March,17,medium,medium,33.35543024852538,1034.0183377042868,0.0,0.0,0.0
16,24,March,17,medium,medium,13.503823654090723,418.6185332768124,0.0,0.0,0.0
25,18,March,17,fast,medium,16.13723892910286,500.25440680218867,0.0,0.0,0.0
26,34,March,17,fast,fast,3.5965715685851225,111.4937186261388,0.0,0.0,0.0
32,24,March,17,medium,medium,4.451795910624421,138.00567322935706,0.0,0.0,0.0
33,25,March,17,medium,medium,17.475601402457187,541.7436434761728,0.0,0.0,0.0
33,26,March,17,medium,medium,21.331291330458157,661.2700312442029,0.0,0.0,0.0
43,50,March,17,fast,fast,2.506715844364386,77.70819117529598,0.0,0.0,0.0
47,46,March,17,fast,fast,8.855377440273415,274.5167006484759,0.0,0.0,0.0
55,54,March,17,fast,fast,1.2613422741991567,39.101610500173855,0.0,0.0,0.0
15,7,March,18,fast,medium,33.0,1023.0,0.0,0.0,0.0
15,22,March,18,fast,medium,32.10362366722454,995.2123336839608,0.0,0.0,0.0
15,23,March,18,fast,medium,22.063997850368395,683.9839333614202,0.0,0.0,0.0
30,29,March,18,fast,fast,3.2652588549217967,101.2230245025757,0.0,0.0,0.0
41,42,March,18,fast,medium,7.213328569205231,223.61318564536217,0.0,0.0,0.0
43,50,March,18,fast,fast,0.5156790322580646,15.98605,0.0,0.0,0.0
55,54,March,18,fast,fast,1.3172169074353377,40.83372413049547,0.0,0.0,0.0
15,7,March,19,fast,medium,33.0,1023.0,0.0,0.0,0.0
15,22,March,19,fast,medium,2.421773651384761,75.07498319292759,0.0,0.0,0.0
23,16,March,19,fast,medium,48.55475356571159,1505.1973605370595,0.0,0.0,0.0
43,51,March,19,medium,medium,0.3599917020344736,11.159742763068682,0.0,0.0,0.0
15,7,March,20,fast,medium,0.249377016128987,7.730687499998597,0.0,0.0,0.0
23,16,March,20,fast,medium,18.801076349194943,582.8333668250432,0.0,0.0,0.0
36,29,March,20,fast,fast,0.47002584023778127,14.57080104737122,0.0,0.0,0.0
39,40,March,20,fast,fast,0.9584795589681789,29.712866328013547,0.0,0.0,0.0
44,43,March,20,fast,fast,4.656586031695449,144.35416698255892,0.0,0.0,0.0
21,13,March,21,fast,fast,5.162298183680166,160.03124369408513,0.0,0.0,0.0
44,43,March,21,fast,fast,1.3204421678230023,40.93370720251307,0.0,0.0,0.0
21,13,March,22,fast,fast,2.682249941915325,83.14974819937507,0.0,0.0,0.0
15,7,March,23,fast,medium,4.132427433800316,128.1052504478098,0.0,0.0,0.0
15,8,March,23,fast,fast,17.661586407103837,547.5091786202189,0.0,0.0,0.0
15,22,March,23,fast,fast,15.350771749785697,475.8739242433566,0.0,0.0,0.0
21,13,March,23,fast,fast,0.1,3.1,0.0,0.0,0.0
52,44,March,23,fast,fast,12.062127433278174,373.9259504316234,0.0,0.0,0.0
52,53,March,23,fast,fast,5.9953213227416775,185.854961004992,0.0,0.0,0.0
55,54,March,23,fast,medium,8.28428957560353,256.81297684370946,0.0,0.0,0.0
7,8,March,24,fast,fast,1.1538093228520765,35.76808900841437,0.0,0.0,0.0
15,8,March,24,fast,fast,23.846190677147924,739.2319109915857,0.0,0.0,0.0
15,23,March,24,fast,fast,18.029870644775315,558.9259899880348,0.0,0.0,0.0
21,13,March,24,fast,fast,0.1,3.1,0.0,0.0,0.0
48,40,March,24,fast,medium,1.4374645490640958,44.56140102098697,0.0,0.0,0.0
52,53,March,24,fast,fast,0.11330310297216428,3.5123961921370928,0.0,0.0,0.0
15,8,March,25,fast,fast,11.430227499999887,354.3370524999965,0.0,0.0,0.0
48,39,March,25,fast,fast,1.437464549063769,44.56140102097684,0.0,0.0,0.0
15,8,March,26,fast,fast,11.4302275,354.3370525,0.0,0.0,0.0
34,27,March,26,fast,medium,6.408126418686166,198.65191897927116,0.0,0.0,0.0
11,4,March,27,fast,fast,2.147823399912596,66.58252539729048,0.0,0.0,0.0
