iteration,Month,TimeIndex,cut_type,rhs_at_current_SEK,theta_at_current_SEK,violation_SEK,nonzeros,positive_type_arcs,dual_termination,exactness,selection_rule
6,May,47,corepoint_lp_dual_upper_cut,6269.47810189608,7843.424192776659,1573.9460908805786,618,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,47,corepoint_lp_dual_upper_cut,6460.386074727368,8034.332126278061,1573.9460515506926,623,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,23,corepoint_lp_dual_upper_cut,6458.374328323384,8021.442990243792,1563.068661920408,1506,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,22,corepoint_lp_dual_upper_cut,5281.207623105686,6842.443558957575,1561.2359358518888,1571,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,29,corepoint_lp_dual_upper_cut,7469.393760182077,9025.662938107535,1556.2691779254574,1501,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,23,corepoint_lp_dual_upper_cut,5715.083605860775,7256.078737887373,1540.9951320265982,1509,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,24,corepoint_lp_dual_upper_cut,9662.94103571515,11198.301681099616,1535.360645384466,1529,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,23,corepoint_lp_dual_upper_cut,4859.565067067179,6389.070581406815,1529.5055143396357,1501,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,36,corepoint_lp_dual_upper_cut,12962.93721979353,14487.017833223155,1524.0806134296254,1478,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,36,corepoint_lp_dual_upper_cut,12781.255540097285,14305.336150983901,1524.0806108866163,1483,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,47,corepoint_lp_dual_upper_cut,4539.827565901555,6063.001516906673,1523.1739510051175,623,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,47,corepoint_lp_dual_upper_cut,5189.328756168843,6712.502573367039,1523.173817198196,623,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,47,corepoint_lp_dual_upper_cut,5344.510525429159,6867.6843106576,1523.1737852284405,623,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,23,corepoint_lp_dual_upper_cut,6286.236135507554,7799.958157251779,1513.7220217442255,1502,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,20,corepoint_lp_dual_upper_cut,9996.028472610291,11499.581338293496,1503.5528656832048,1599,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,15,corepoint_lp_dual_upper_cut,3293.2800975680584,4784.466826181311,1491.1867286132529,1468,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,19,corepoint_lp_dual_upper_cut,9639.866534527288,11123.553690840634,1483.6871563133463,1618,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,23,corepoint_lp_dual_upper_cut,7332.677814504566,8803.106426889717,1470.4286123851507,1504,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,20,corepoint_lp_dual_upper_cut,12705.641457228436,14171.402388216216,1465.7609309877807,1595,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,23,corepoint_lp_dual_upper_cut,4576.898621709251,6041.338189229647,1464.439567520396,1500,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,21,corepoint_lp_dual_upper_cut,4863.33362597018,6324.523537608822,1461.1899116386421,1545,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,35,corepoint_lp_dual_upper_cut,17360.93282795844,18813.965039463867,1453.032211505426,1483,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,47,corepoint_lp_dual_upper_cut,4878.378702813238,6300.007591653297,1421.6288888400586,623,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,35,corepoint_lp_dual_upper_cut,15854.271062797268,17260.43196699883,1406.1609042015607,1470,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,6,corepoint_lp_dual_upper_cut,1025.1683880739345,2430.786225449232,1405.6178373752975,934,4950,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,1,corepoint_lp_dual_upper_cut,5319.7461391145,6721.715620423546,1401.9694813090464,1159,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,22,corepoint_lp_dual_upper_cut,4023.4089109452575,5422.086072402259,1398.6771614570011,1566,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,29,corepoint_lp_dual_upper_cut,8999.981727358612,10368.655833488856,1368.6741061302437,1508,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,22,corepoint_lp_dual_upper_cut,3269.9520485616035,4590.891302243823,1320.9392536822193,1567,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,29,corepoint_lp_dual_upper_cut,14420.035316804833,15737.688894704785,1317.6535778999514,1490,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,35,corepoint_lp_dual_upper_cut,14559.076844758503,15868.65009711917,1309.5732523606675,1481,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,35,corepoint_lp_dual_upper_cut,19392.85323969053,20702.42292010448,1309.5696804139516,1475,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,36,corepoint_lp_dual_upper_cut,13913.586608804133,15208.683771870947,1295.0971630668137,1474,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,15,corepoint_lp_dual_upper_cut,2158.3859792293224,3433.227095995896,1274.8411167665736,1463,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,35,corepoint_lp_dual_upper_cut,14447.992175793923,15715.32060261714,1267.3284268232164,1474,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,35,corepoint_lp_dual_upper_cut,17697.94591465519,18965.272202018536,1267.3262873633466,1478,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,20,corepoint_lp_dual_upper_cut,8176.921778924392,9435.657237979874,1258.7354590554824,1612,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,1,corepoint_lp_dual_upper_cut,5169.219799513944,6416.393440366924,1247.1736408529796,1160,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,22,corepoint_lp_dual_upper_cut,4906.704591929336,6129.1181118060385,1222.4135198767026,1570,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,15,corepoint_lp_dual_upper_cut,1878.4921049546822,3093.059303671913,1214.5671987172307,1461,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,20,corepoint_lp_dual_upper_cut,8439.961480323433,9632.15389450536,1192.1924141819272,1597,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,23,corepoint_lp_dual_upper_cut,6946.230950343511,8137.691386688343,1191.4604363448325,1510,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,23,corepoint_lp_dual_upper_cut,6739.0727833898545,7928.741966177323,1189.6691827874683,1507,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,22,corepoint_lp_dual_upper_cut,5416.718588334075,6604.435867303693,1187.7172789696178,1572,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,35,corepoint_lp_dual_upper_cut,10857.958675144448,12040.800481293489,1182.841806149041,1477,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,15,corepoint_lp_dual_upper_cut,2110.464242593383,3274.2442331904954,1163.7799905971124,1468,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,1,corepoint_lp_dual_upper_cut,4698.025861941932,5858.19440455904,1160.168542617108,1156,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,22,corepoint_lp_dual_upper_cut,5049.959040884951,6199.83590549439,1149.8768646094395,1568,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,22,corepoint_lp_dual_upper_cut,2799.37234356728,3941.902629264524,1142.530285697244,1567,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,20,corepoint_lp_dual_upper_cut,7744.469382904506,8873.022198498003,1128.5528155934971,1597,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,1,corepoint_lp_dual_upper_cut,4081.4344288620355,5204.25505110272,1122.8206222406848,1157,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,36,corepoint_lp_dual_upper_cut,9003.639215013107,10113.244873713247,1109.6056587001403,1475,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,25,corepoint_lp_dual_upper_cut,6218.6459690050115,7311.901875521354,1093.2559065163423,1517,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,29,corepoint_lp_dual_upper_cut,10766.055264672426,11851.558103778856,1085.5028391064297,1496,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,20,corepoint_lp_dual_upper_cut,6014.079121745308,7090.898040692882,1076.8189189475743,1594,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,22,corepoint_lp_dual_upper_cut,4442.544837330112,5509.466345765805,1066.9215084356929,1565,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,35,corepoint_lp_dual_upper_cut,18017.874441838845,19083.406167893492,1065.5317260546472,1473,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,21,corepoint_lp_dual_upper_cut,5617.702021365225,6677.784069757043,1060.0820483918178,1555,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,22,corepoint_lp_dual_upper_cut,4340.187790699697,5396.548611392944,1056.3608206932468,1561,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,25,corepoint_lp_dual_upper_cut,6503.178525585462,7552.495594711642,1049.3170691261803,1499,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,1,corepoint_lp_dual_upper_cut,6659.894642944543,7700.294270095613,1040.3996271510696,1157,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,29,corepoint_lp_dual_upper_cut,10225.3238413672,11259.014434485869,1033.6905931186684,1509,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,20,corepoint_lp_dual_upper_cut,9720.584964364303,10732.302756156756,1011.7177917924528,1589,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,20,corepoint_lp_dual_upper_cut,13631.03414166845,14627.437311715621,996.4031700471714,1602,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,22,corepoint_lp_dual_upper_cut,3546.315291650581,4541.053720418686,994.7384287681048,1571,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,29,corepoint_lp_dual_upper_cut,14493.394147838091,15467.65742030398,974.2632724658888,1497,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,15,corepoint_lp_dual_upper_cut,3067.8159473353994,4016.879546857249,949.0635995218495,1464,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,15,corepoint_lp_dual_upper_cut,2833.966617402531,3778.7389244139454,944.7723070114143,1467,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,48,corepoint_lp_dual_upper_cut,4086.7785996103726,5027.377083812392,940.5984842020193,539,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,48,corepoint_lp_dual_upper_cut,4141.415144082391,5082.013622820756,940.598478738365,538,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,48,corepoint_lp_dual_upper_cut,4730.505095962379,5671.103515791754,940.5984198293754,540,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,48,corepoint_lp_dual_upper_cut,4965.886953251713,5906.485349542905,940.5983962911923,540,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,48,corepoint_lp_dual_upper_cut,4987.169793249534,5927.768187412443,940.5983941629083,536,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,48,corepoint_lp_dual_upper_cut,5129.796586667769,6070.394966568,940.5983799002315,538,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,48,corepoint_lp_dual_upper_cut,5277.6646765033765,6218.2630416167995,940.5983651134229,540,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,15,corepoint_lp_dual_upper_cut,2928.5617646268283,3868.183582480936,939.6218178541076,1463,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,25,corepoint_lp_dual_upper_cut,8494.742252041897,9426.457089160804,931.7148371189069,1508,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,35,corepoint_lp_dual_upper_cut,12291.31439364335,13213.38932178006,922.0749281367098,1477,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,35,corepoint_lp_dual_upper_cut,17755.09779628668,18677.168686929366,922.070890642688,1483,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,15,corepoint_lp_dual_upper_cut,1555.6587330395917,2470.1309200892674,914.4721870496758,1463,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,48,corepoint_lp_dual_upper_cut,3781.2618426835734,4691.518457666948,910.2566149833747,538,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,48,corepoint_lp_dual_upper_cut,4284.33407652711,5194.590641203266,910.2565646761568,540,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,15,corepoint_lp_dual_upper_cut,1958.7040966097875,2863.6615553867205,904.957458776933,1458,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,13,corepoint_lp_dual_upper_cut,265.16911464513913,1162.438228041047,897.2691133959079,1135,6606,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,15,corepoint_lp_dual_upper_cut,1680.646923374762,2570.3604351136796,889.7135117389175,1467,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,12,corepoint_lp_dual_upper_cut,0.0,885.302514362058,885.302514362058,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,12,corepoint_lp_dual_upper_cut,0.0,885.3025143620578,885.3025143620578,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,12,corepoint_lp_dual_upper_cut,0.0,885.3025143620577,885.3025143620577,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,13,corepoint_lp_dual_upper_cut,173.58677987053477,1041.9117367600425,868.3249568895077,1130,6606,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,12,corepoint_lp_dual_upper_cut,0.0,867.3354813950249,867.3354813950249,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,12,corepoint_lp_dual_upper_cut,0.0,867.3354813950249,867.3354813950249,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,12,corepoint_lp_dual_upper_cut,0.0,867.3354813950247,867.3354813950247,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,12,corepoint_lp_dual_upper_cut,0.0,867.3354813950245,867.3354813950245,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,12,corepoint_lp_dual_upper_cut,0.0,856.7443687374753,856.7443687374753,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,12,corepoint_lp_dual_upper_cut,0.0,856.7443687374753,856.7443687374753,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,12,corepoint_lp_dual_upper_cut,0.0,856.7443687374753,856.7443687374753,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,13,corepoint_lp_dual_upper_cut,207.93168320916075,1064.030350594724,856.0986673855633,1127,6606,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,1,corepoint_lp_dual_upper_cut,5024.795879086383,5880.41870792905,855.6228288426664,1163,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,1,corepoint_lp_dual_upper_cut,4315.898185156735,5168.005584301865,852.1073991451303,1161,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,48,corepoint_lp_dual_upper_cut,4025.8251387183063,4875.397929704719,849.5727909864127,539,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,25,corepoint_lp_dual_upper_cut,7373.221021435549,8217.395325273308,844.174303837759,1511,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,12,corepoint_lp_dual_upper_cut,0.0,839.3569174790562,839.3569174790562,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,15,corepoint_lp_dual_upper_cut,3401.2839971198255,4238.083421752638,836.7994246328126,1466,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,1,corepoint_lp_dual_upper_cut,4247.401857617503,5073.903533002832,826.5016753853288,1157,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,29,corepoint_lp_dual_upper_cut,14089.456280756267,14902.37063461784,812.9143538615735,1500,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,12,corepoint_lp_dual_upper_cut,0.0,799.6280774883107,799.6280774883107,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,26,corepoint_lp_dual_upper_cut,7604.985033229835,8402.212735040535,797.2277018107006,1519,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,26,corepoint_lp_dual_upper_cut,8437.876023249528,9225.631141343929,787.755118094401,1525,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,6,corepoint_lp_dual_upper_cut,1088.1873894206815,1869.4071465924505,781.2197571717691,935,4950,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,26,corepoint_lp_dual_upper_cut,8243.736453778436,9023.481606821124,779.7451530426879,1527,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,26,corepoint_lp_dual_upper_cut,7845.603072952353,8625.348217454299,779.745144501946,1528,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,20,corepoint_lp_dual_upper_cut,10867.034401844594,11645.76905626533,778.7346544207358,1594,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,20,corepoint_lp_dual_upper_cut,8485.350180859845,9238.903012935472,753.5528320756275,1602,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,29,corepoint_lp_dual_upper_cut,13034.455911409554,13775.928582170382,741.4726707608279,1499,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,25,corepoint_lp_dual_upper_cut,9141.103247732219,9807.632797549495,666.5295498172763,1502,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,36,corepoint_lp_dual_upper_cut,12508.733020552912,13163.999789793777,655.266769240865,1482,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,26,corepoint_lp_dual_upper_cut,7019.235848970684,7631.237239755193,612.0013907845087,1523,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,25,corepoint_lp_dual_upper_cut,5312.3285877021935,5902.930074074892,590.6014863726987,1498,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,36,corepoint_lp_dual_upper_cut,10571.552110791703,11162.148588618256,590.5964778265534,1488,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,14,corepoint_lp_dual_upper_cut,679.4847216181496,1261.0622782676132,581.5775566494636,1360,8280,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,21,corepoint_lp_dual_upper_cut,3741.6617380619123,4313.632952703287,571.9712146413744,1551,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,20,corepoint_lp_dual_upper_cut,12630.487256828708,13202.133231380047,571.6459745513384,1612,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,36,corepoint_lp_dual_upper_cut,11450.73190440353,12022.27688937596,571.54498497243,1479,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,36,corepoint_lp_dual_upper_cut,10478.441883061361,11049.986862909695,571.5449798483332,1485,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,25,corepoint_lp_dual_upper_cut,9441.354168860204,10008.389061299918,567.0348924397149,1507,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,25,corepoint_lp_dual_upper_cut,6615.704973299206,7182.073134907746,566.3681616085396,1507,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,26,corepoint_lp_dual_upper_cut,8080.094373984723,8603.092161207936,522.9977872232139,1524,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,25,corepoint_lp_dual_upper_cut,8880.792714753943,9402.303038178025,521.5103234240814,1500,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,26,corepoint_lp_dual_upper_cut,5480.7432025708495,5986.870056695616,506.1268541247664,1531,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
