iteration,Month,TimeIndex,cut_type,rhs_at_current_SEK,theta_at_current_SEK,violation_SEK,nonzeros,positive_type_arcs,dual_termination,exactness,selection_rule
6,September,29,corepoint_lp_dual_upper_cut,10358.904700879517,11448.17493276318,1089.2702318836637,1506,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,1,corepoint_lp_dual_upper_cut,7805.2728798271855,8886.50262638157,1081.2297465543852,1163,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,15,corepoint_lp_dual_upper_cut,3012.9266288118347,4090.5575210474667,1077.630892235632,1467,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,1,corepoint_lp_dual_upper_cut,6984.260433695527,8051.774719876725,1067.5142861811973,1159,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,15,corepoint_lp_dual_upper_cut,3567.2910984445057,4610.158589800258,1042.867491355752,1462,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,29,corepoint_lp_dual_upper_cut,8092.34010286713,9120.789394654983,1028.4492917878533,1507,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,33,corepoint_lp_dual_upper_cut,6306.45132432257,7306.147418468035,999.6960941454645,1487,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,1,corepoint_lp_dual_upper_cut,4776.268363151928,5760.721889345886,984.4535261939582,1158,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,36,corepoint_lp_dual_upper_cut,4599.41543405168,5580.946127129467,981.530693077787,1486,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,48,corepoint_lp_dual_upper_cut,3781.261842683573,4749.598457666946,968.3366149833732,540,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,29,corepoint_lp_dual_upper_cut,11230.73594715607,12188.054830484822,957.3188833287513,1507,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,12,corepoint_lp_dual_upper_cut,0.0,956.6716925643087,956.6716925643087,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,12,corepoint_lp_dual_upper_cut,0.0,956.6716925643087,956.6716925643087,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,12,corepoint_lp_dual_upper_cut,0.0,956.6716925643087,956.6716925643087,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,12,corepoint_lp_dual_upper_cut,0.0,956.6716925643087,956.6716925643087,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,12,corepoint_lp_dual_upper_cut,0.0,956.6716925643087,956.6716925643087,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,12,corepoint_lp_dual_upper_cut,0.0,956.6716925643087,956.6716925643087,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,12,corepoint_lp_dual_upper_cut,0.0,956.6716925643086,956.6716925643086,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,24,corepoint_lp_dual_upper_cut,4333.98482043894,5278.528405976079,944.5435855371388,1527,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,35,corepoint_lp_dual_upper_cut,10406.795122282081,11348.475055589446,941.679933307365,1485,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,48,corepoint_lp_dual_upper_cut,4086.778599610372,5027.377083812391,940.5984842020189,538,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,48,corepoint_lp_dual_upper_cut,4141.41514408239,5082.013622820755,940.598478738365,538,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,48,corepoint_lp_dual_upper_cut,4730.505095962378,5671.103515791754,940.5984198293763,538,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,48,corepoint_lp_dual_upper_cut,4965.886953251712,5906.485349542905,940.5983962911932,537,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,48,corepoint_lp_dual_upper_cut,4987.169793249533,5927.768187412441,940.5983941629083,543,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,48,corepoint_lp_dual_upper_cut,5129.796586667769,6070.394966568,940.5983799002315,541,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,48,corepoint_lp_dual_upper_cut,5277.664676503375,6218.263041616798,940.5983651134229,537,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,24,corepoint_lp_dual_upper_cut,6607.40611160024,7546.8976534344965,939.4915418342562,1520,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,35,corepoint_lp_dual_upper_cut,15790.067019770724,16725.417183410693,935.3501636399687,1484,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,25,corepoint_lp_dual_upper_cut,7164.781637199614,8095.49053825887,930.7089010592563,1516,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,25,corepoint_lp_dual_upper_cut,10056.40287598376,10987.111181829472,930.708305845712,1509,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,12,corepoint_lp_dual_upper_cut,0.0,925.811315384815,925.811315384815,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,12,corepoint_lp_dual_upper_cut,0.0,925.811315384815,925.811315384815,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,12,corepoint_lp_dual_upper_cut,0.0,925.811315384815,925.811315384815,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,12,corepoint_lp_dual_upper_cut,0.0,925.811315384815,925.811315384815,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,13,corepoint_lp_dual_upper_cut,271.03840042148414,1196.0876670038813,925.0492665823972,1132,6606,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,35,corepoint_lp_dual_upper_cut,10671.959445680146,11582.302217773526,910.3427720933796,1479,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,48,corepoint_lp_dual_upper_cut,4284.334076527109,5194.5906412032655,910.2565646761568,541,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,48,corepoint_lp_dual_upper_cut,4404.530375600023,5314.78692825655,910.2565526565268,538,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,48,corepoint_lp_dual_upper_cut,4983.071129705452,5893.3276245079105,910.2564948024583,542,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,33,corepoint_lp_dual_upper_cut,5190.846347422354,6100.150634234375,909.304286812021,1471,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,25,corepoint_lp_dual_upper_cut,6830.005425005921,7730.691479625339,900.6860546194175,1507,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,25,corepoint_lp_dual_upper_cut,9249.031863814176,10149.717420499326,900.68555668515,1508,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,12,corepoint_lp_dual_upper_cut,0.0,880.3188488670185,880.3188488670185,782,4140,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,20,corepoint_lp_dual_upper_cut,5946.221987004866,6822.477083299463,876.255096294597,1605,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,35,corepoint_lp_dual_upper_cut,12094.027861504961,12958.445887867167,864.4180263622056,1483,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,35,corepoint_lp_dual_upper_cut,14434.367866762135,15298.784457972044,864.4165912099088,1479,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,35,corepoint_lp_dual_upper_cut,17325.89455344286,18190.309371499676,864.4148180568154,1481,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,35,corepoint_lp_dual_upper_cut,18003.8609512578,18868.27535356945,864.4144023116496,1481,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,35,corepoint_lp_dual_upper_cut,13139.4520469356,13995.212180025424,855.7601330898251,1487,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,48,corepoint_lp_dual_upper_cut,4025.8251387183054,4875.397929704718,849.5727909864127,541,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,36,corepoint_lp_dual_upper_cut,7502.346872588347,8347.957705902309,845.6108333139618,1482,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,36,corepoint_lp_dual_upper_cut,7342.08161569686,8187.692441470685,845.6108257738242,1487,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,35,corepoint_lp_dual_upper_cut,14338.781530770737,15175.313488896183,836.5319581254462,1479,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,35,corepoint_lp_dual_upper_cut,17692.74691041266,18529.27681180659,836.5299013939293,1484,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,36,corepoint_lp_dual_upper_cut,6148.560086552777,6979.387238553627,830.8271520008502,1486,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,5,corepoint_lp_dual_upper_cut,2730.7576944584634,3553.555253273597,822.7975588151335,1198,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,5,corepoint_lp_dual_upper_cut,2958.5816105435047,3781.379146576249,822.7975360327441,1201,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,20,corepoint_lp_dual_upper_cut,8078.6632494060905,8897.916526515688,819.2532771095975,1607,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,36,corepoint_lp_dual_upper_cut,7609.190377182672,8420.14965523111,810.9592780484372,1486,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,26,corepoint_lp_dual_upper_cut,8421.67800017033,9224.465657696417,802.7876575260871,1533,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,36,corepoint_lp_dual_upper_cut,7469.972978858072,8254.772349519426,784.7993706613543,1488,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,30,corepoint_lp_dual_upper_cut,8799.74323140056,9568.404924194358,768.6616927937976,1443,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,29,corepoint_lp_dual_upper_cut,6425.048334025172,7174.88014610396,749.8318120787881,1515,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,20,corepoint_lp_dual_upper_cut,9861.159859107756,10593.305403900633,732.1455447928765,1614,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,26,corepoint_lp_dual_upper_cut,6562.777229488658,7291.072444347473,728.2952148588147,1528,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,26,corepoint_lp_dual_upper_cut,10073.14222697087,10793.63556906551,720.49334209464,1532,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,1,corepoint_lp_dual_upper_cut,3918.2816485373064,4630.187150549912,711.9055020126057,1157,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,36,corepoint_lp_dual_upper_cut,4670.600156952423,5365.9499841774,695.3498272249772,1486,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,24,corepoint_lp_dual_upper_cut,6792.40378822197,7482.462271357004,690.0584831350343,1530,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,24,corepoint_lp_dual_upper_cut,5081.989889425826,5740.234500047107,658.244610621281,1516,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,24,corepoint_lp_dual_upper_cut,6091.914776557316,6750.159345633351,658.2445690760351,1526,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,24,corepoint_lp_dual_upper_cut,6931.034845579435,7589.279380136616,658.2445345571814,1527,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,24,corepoint_lp_dual_upper_cut,7235.975857411842,7894.220379424675,658.2445220128329,1514,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,24,corepoint_lp_dual_upper_cut,7512.291685045851,8170.5361956918905,658.2445106460391,1524,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,25,corepoint_lp_dual_upper_cut,8653.100304134297,9309.991126928811,656.890822794514,1509,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,25,corepoint_lp_dual_upper_cut,8524.374192132522,9178.3034359091,653.929243776578,1521,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,25,corepoint_lp_dual_upper_cut,9495.322241118756,10149.251285034645,653.9290439158885,1515,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,25,corepoint_lp_dual_upper_cut,9790.7849158615,10444.713898959119,653.9289830976177,1516,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,25,corepoint_lp_dual_upper_cut,10388.0108162113,11041.939676375474,653.9288601641747,1517,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,26,corepoint_lp_dual_upper_cut,5631.733299703679,6282.501533131626,650.768233427947,1527,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,24,corepoint_lp_dual_upper_cut,5719.804092374884,6356.814972897815,637.0108805229311,1515,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,24,corepoint_lp_dual_upper_cut,6322.604225627495,6959.615081353054,637.0108557255589,1516,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,25,corepoint_lp_dual_upper_cut,7769.953480096047,8402.788468141413,632.8349880453652,1515,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,26,corepoint_lp_dual_upper_cut,8277.04466369156,8906.997314373868,629.9526506823076,1535,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,26,corepoint_lp_dual_upper_cut,9267.062296462991,9897.01493187445,629.9526354114587,1530,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,26,corepoint_lp_dual_upper_cut,10177.28342604655,10807.236047418022,629.9526213714726,1530,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,13,corepoint_lp_dual_upper_cut,213.6309823065595,836.5415508531589,622.9105685465994,1137,6606,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,1,corepoint_lp_dual_upper_cut,7194.228283235601,7811.337714244883,617.1094310092813,1163,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,14,corepoint_lp_dual_upper_cut,888.9112308043419,1502.4066087830697,613.4953779787278,1359,8280,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,26,corepoint_lp_dual_upper_cut,7521.186023244444,8130.817628219467,609.631604975023,1531,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,26,corepoint_lp_dual_upper_cut,9606.747639307696,10198.280538839277,591.5328995315813,1527,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,25,corepoint_lp_dual_upper_cut,5890.652501637279,6481.298642530801,590.646140893522,1511,10188,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,24,corepoint_lp_dual_upper_cut,7584.6826467376395,8167.990379422933,583.3077326852936,1525,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,20,corepoint_lp_dual_upper_cut,12524.691333305358,13107.775797627512,583.0844643221535,1612,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,February,30,corepoint_lp_dual_upper_cut,6824.062275027009,7397.068992619163,573.006717592154,1450,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,20,corepoint_lp_dual_upper_cut,7649.001802205432,8213.277054705875,564.2752525004435,1615,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,20,corepoint_lp_dual_upper_cut,8333.658385415725,8890.721654743329,557.0632693276038,1609,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,20,corepoint_lp_dual_upper_cut,12059.74421773683,12613.365999867512,553.6217821306818,1615,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,35,corepoint_lp_dual_upper_cut,18064.70965470789,18597.089019528525,532.3793648206338,1484,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,35,corepoint_lp_dual_upper_cut,19754.879884460534,20287.258154041516,532.3782695809823,1491,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,36,corepoint_lp_dual_upper_cut,8168.249014972474,8693.314501555302,525.0654865828283,1486,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,36,corepoint_lp_dual_upper_cut,6202.862747959871,6727.928142075444,525.0653941155733,1485,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,36,corepoint_lp_dual_upper_cut,6720.345164365631,7228.472998883007,508.12783451737596,1487,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,11,corepoint_lp_dual_upper_cut,117.04347323715915,581.6005496640886,464.5570764269294,510,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,11,corepoint_lp_dual_upper_cut,118.86270397044174,583.4197802154479,464.5570762450061,510,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,11,corepoint_lp_dual_upper_cut,103.32993260137087,552.9012978792904,449.57136527791954,509,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,11,corepoint_lp_dual_upper_cut,115.60565135160125,565.177015401949,449.57136405034777,510,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,36,corepoint_lp_dual_upper_cut,5280.803303310852,5730.109524843084,449.3062215322316,1487,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,December,26,corepoint_lp_dual_upper_cut,6890.749481190593,7338.175643049471,447.426161858878,1536,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,20,corepoint_lp_dual_upper_cut,13433.890160039216,13869.08499654927,435.1948365100543,1612,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,20,corepoint_lp_dual_upper_cut,12450.852289646935,12886.047118341065,435.1948286941297,1606,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,20,corepoint_lp_dual_upper_cut,10716.923668627473,11138.079943867768,421.15627524029514,1611,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,20,corepoint_lp_dual_upper_cut,9414.555229331221,9823.728872211857,409.1736428806362,1611,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,July,5,corepoint_lp_dual_upper_cut,3231.9506359322486,3628.034384628093,396.0837486958444,1194,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,5,corepoint_lp_dual_upper_cut,3279.85661483269,3675.9403587379356,396.0837439052457,1194,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,5,corepoint_lp_dual_upper_cut,3372.22563780499,3768.3093724733353,396.0837346683452,1191,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,5,corepoint_lp_dual_upper_cut,3471.4805304344427,3867.5642551773,396.08372474285716,1191,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,October,5,corepoint_lp_dual_upper_cut,3562.2756403422527,3958.3593560055992,396.08371566334654,1190,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,20,corepoint_lp_dual_upper_cut,8376.91759792869,8772.892085203568,395.9744872748779,1621,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,March,8,corepoint_lp_dual_upper_cut,0.0,387.50000000000017,387.50000000000017,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,5,corepoint_lp_dual_upper_cut,2711.210111961822,3094.5170071868465,383.3068952250246,1204,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,5,corepoint_lp_dual_upper_cut,2945.0123591224697,3328.3192309672713,383.30687184480166,1203,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,April,5,corepoint_lp_dual_upper_cut,3133.025159669,3516.332012712524,383.3068530435239,1200,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,September,5,corepoint_lp_dual_upper_cut,3279.627545917939,3662.934384301226,383.30683838328696,1191,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,June,6,corepoint_lp_dual_upper_cut,0.0,374.05147665348886,374.05147665348886,956,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,November,1,corepoint_lp_dual_upper_cut,5925.383362388206,6298.461508688321,373.0781463001158,1167,7308,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,May,6,corepoint_lp_dual_upper_cut,0.0,372.37654666666685,372.37654666666685,957,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,January,6,corepoint_lp_dual_upper_cut,0.0,349.29766666666694,349.29766666666694,957,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
6,August,6,corepoint_lp_dual_upper_cut,0.0,349.29766666666694,349.29766666666694,957,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
