from_HexID,to_HexID,distance,euclidean_m,from_node_x,from_node_y,to_node_x,to_node_y
18,25,963.8147675271571,866.0254037844469,320384.0933743046,6398556.594640968,319952.7643482963,6399333.9821733935
18,26,1330.6185527528155,866.0254037844178,320384.0933743046,6398556.594640968,320794.5901668678,6399308.830892505
19,12,1113.0373994465053,866.0254037843887,321239.5043643419,6398557.028065461,321666.97389456595,6397828.608275059
20,28,1451.709498523149,866.0254037844469,315596.2557424179,6399302.405333244,316025.1565788543,6400037.14754782
21,13,1001.1630910266348,866.0254037844178,316466.6651896242,6399230.462630592,316039.3906058079,6398540.753701822
21,14,1228.6255103425024,866.0254037844178,316466.6651896242,6399230.462630592,316899.4282312531,6398562.078749037
21,22,1053.2592888911915,866.0254037844134,316466.6651896242,6399230.462630592,317319.2944279399,6399304.3135580355
22,15,1366.7494757121187,866.0254037844469,317319.2944279399,6399304.3135580355,317766.88443428674,6398574.34314991
22,21,1053.2592888911915,866.0254037844134,317319.2944279399,6399304.3135580355,316466.6651896242,6399230.462630592
23,15,1232.308468569363,866.0254037844178,318184.69533254264,6399290.484317213,317766.88443428674,6398574.34314991
23,16,1123.1786380957997,866.0254037844469,318184.69533254264,6399290.484317213,318633.6525754625,6398550.067328049
23,24,1454.547997767903,866.0254037844134,318184.69533254264,6399290.484317213,319068.7443760395,6399274.476967292
24,16,1040.9817796403165,866.0254037844178,319068.7443760395,6399274.476967292,318633.6525754625,6398550.067328049
24,17,1074.9065673871742,866.0254037844469,319068.7443760395,6399274.476967292,319487.0430229991,6398543.777744842
24,23,1454.5479977679029,866.0254037844134,319068.7443760395,6399274.476967292,318184.69533254264,6399290.484317213
24,25,1293.842006622572,866.0254037844134,319068.7443760395,6399274.476967292,319952.7643482963,6399333.9821733935
24,32,1409.202160972518,866.0254037844469,319068.7443760395,6399274.476967292,319488.9486309906,6400031.809593893
25,17,1229.4688637423699,866.0254037844178,319952.7643482963,6399333.9821733935,319487.0430229991,6398543.777744842
25,18,963.8147675271573,866.0254037844469,319952.7643482963,6399333.9821733935,320384.0933743046,6398556.594640968
25,24,1293.8420066225715,866.0254037844134,319952.7643482963,6399333.9821733935,319068.7443760395,6399274.476967292
25,26,1145.0575970376876,866.0254037844134,319952.7643482963,6399333.9821733935,320794.5901668678,6399308.830892505
25,32,1065.4707948819066,866.0254037844178,319952.7643482963,6399333.9821733935,319488.9486309906,6400031.809593893
25,33,1078.9779154365015,866.0254037844469,319952.7643482963,6399333.9821733935,320380.9797334586,6400044.216722116
26,18,1330.618552752815,866.0254037844178,320794.5901668678,6399308.830892505,320384.0933743046,6398556.594640968
26,25,1145.0575970376879,866.0254037844134,320794.5901668678,6399308.830892505,319952.7643482963,6399333.9821733935
26,33,1099.383204628884,866.0254037844178,320794.5901668678,6399308.830892505,320380.9797334586,6400044.216722116
26,34,1065.4545681032228,866.025403784476,320794.5901668678,6399308.830892505,321247.7287550175,6400023.849305455
27,34,943.129151088713,866.0254037843887,321660.0415337683,6399290.815436048,321247.7287550175,6400023.849305455
28,20,1451.709498523149,866.0254037844469,316025.1565788543,6400037.14754782,315596.2557424179,6399302.405333244
28,36,1339.6250257665633,866.0254037844178,316025.1565788543,6400037.14754782,316460.8823537444,6400792.241404086
29,30,1176.9198385103198,866.0254037844716,316924.2205568636,6400038.639608721,317763.64510205836,6400075.188590878
29,36,1357.5689910939027,866.0254037844178,316924.2205568636,6400038.639608721,316460.8823537444,6400792.241404086
30,29,1176.9198385103205,866.0254037844716,317763.64510205836,6400075.188590878,316924.2205568636,6400038.639608721
30,38,1095.814100934941,866.0254037844178,317763.64510205836,6400075.188590878,318191.97575826634,6400759.698567298
31,32,1340.817853330303,866.0254037844134,318669.059238191,6400040.915947486,319488.9486309906,6400031.809593893
32,24,1409.202160972518,866.0254037844469,319488.9486309906,6400031.809593893,319068.7443760395,6399274.476967292
32,25,1065.4707948819066,866.0254037844178,319488.9486309906,6400031.809593893,319952.7643482963,6399333.9821733935
32,31,1340.817853330303,866.0254037844134,319488.9486309906,6400031.809593893,318669.059238191,6400040.915947486
33,25,1078.977915436502,866.0254037844469,320380.9797334586,6400044.216722116,319952.7643482963,6399333.9821733935
33,26,1099.3832046288844,866.0254037844178,320380.9797334586,6400044.216722116,320794.5901668678,6399308.830892505
34,26,1065.454568103223,866.025403784476,321247.7287550175,6400023.849305455,320794.5901668678,6399308.830892505
34,27,943.1291510887128,866.0254037843887,321247.7287550175,6400023.849305455,321660.0415337683,6399290.815436048
34,42,1096.0394460104596,866.0254037843887,321247.7287550175,6400023.849305455,321662.21734842745,6400789.914851392
35,43,1356.6462755164075,866.0254037852534,315590.52883448644,6400789.884653592,316039.07815959083,6401535.172283776
36,28,1339.6250257665629,866.0254037844178,316460.8823537444,6400792.241404086,316025.1565788543,6400037.14754782
36,29,1357.5689910939025,866.0254037844178,316460.8823537444,6400792.241404086,316924.2205568636,6400038.639608721
38,30,1095.8141009349417,866.0254037844178,318191.97575826634,6400759.698567298,317763.64510205836,6400075.188590878
39,40,823.9224765427089,866.0254037844134,319272.7041955779,6400733.718445437,319883.1072946307,6400776.739247201
39,48,1422.884350616495,1500.000000000458,319272.7041955779,6400733.718445437,320354.823568658,6401473.327186884
40,39,823.9224765427089,866.0254037844134,319883.1072946307,6400776.739247201,319272.7041955779,6400733.718445437
40,48,1128.791100382953,866.0254037852534,319883.1072946307,6400776.739247201,320354.823568658,6401473.327186884
41,42,980.8679549444029,866.0254037844134,320794.8728516642,6400798.390655952,321662.21734842745,6400789.914851392
42,34,1096.0394460104594,866.0254037843887,321662.21734842745,6400789.914851392,321247.7287550175,6400023.849305455
42,41,980.8679549444028,866.0254037844134,321662.21734842745,6400789.914851392,320794.8728516642,6400798.390655952
43,35,1356.6462755164075,866.0254037852534,316039.07815959083,6401535.172283776,315590.52883448644,6400789.884653592
43,44,1311.3090217036274,866.0254037843551,316039.07815959083,6401535.172283776,316877.5240922676,6401524.024308897
43,50,1111.3313482263593,866.0254037844469,316039.07815959083,6401535.172283776,315590.82429100166,6402246.701046943
43,51,1223.610244265461,866.0254037844178,316039.07815959083,6401535.172283776,316455.30296694837,6402300.479115154
44,43,1311.3090217036272,866.0254037843551,316877.5240922676,6401524.024308897,316039.07815959083,6401535.172283776
44,45,1452.3904604428278,866.0254037844716,316877.5240922676,6401524.024308897,317751.73526734585,6401567.9912643675
44,52,1398.458382353122,866.0254037844469,316877.5240922676,6401524.024308897,317337.38789695594,6402298.57872017
45,44,1452.390460442828,866.0254037844716,317751.73526734585,6401567.9912643675,316877.5240922676,6401524.024308897
45,53,1325.5894568049655,866.0254037844178,317751.73526734585,6401567.9912643675,318172.14675845066,6402288.045818487
46,47,1383.8912199583367,866.0254037844134,318633.51420143625,6401540.097947773,319501.8624079073,6401515.005420508
47,46,1383.8912199583365,866.0254037844134,319501.8624079073,6401515.005420508,318633.51420143625,6401540.097947773
48,39,1422.884350616496,1500.000000000458,320354.823568658,6401473.327186884,319272.7041955779,6400733.718445437
48,40,1128.7911003829531,866.0254037852534,320354.823568658,6401473.327186884,319883.1072946307,6400776.739247201
50,43,1111.331348226359,866.0254037844469,315590.82429100166,6402246.701046943,316039.07815959083,6401535.172283776
50,51,1300.7357347160928,866.0254037844134,315590.82429100166,6402246.701046943,316455.30296694837,6402300.479115154
51,43,1223.6102442654612,866.0254037844178,316455.30296694837,6402300.479115154,316039.07815959083,6401535.172283776
51,50,1300.7357347160935,866.0254037844134,316455.30296694837,6402300.479115154,315590.82429100166,6402246.701046943
52,44,1398.4583823531218,866.0254037844469,317337.38789695594,6402298.57872017,316877.5240922676,6401524.024308897
52,53,1338.608296469704,866.0254037844134,317337.38789695594,6402298.57872017,318172.14675845066,6402288.045818487
53,45,1325.5894568049657,866.0254037844178,318172.14675845066,6402288.045818487,317751.73526734585,6401567.9912643675
53,52,1338.608296469704,866.0254037844134,318172.14675845066,6402288.045818487,317337.38789695594,6402298.57872017
54,55,1045.1800163676974,866.0254037844134,319035.18271463027,6402350.776637819,319915.75954301783,6402328.713869232
55,54,1045.1800163676971,866.0254037844134,319915.75954301783,6402328.713869232,319035.18271463027,6402350.776637819
