HexID,slow_chargers,slow_footprint,slow_capacity_kWh_slot,medium_chargers,medium_footprint,medium_capacity_kWh_slot,fast_chargers,fast_footprint,fast_capacity_kWh_slot,PV_panels,Battery_units,Total_charger_footprint,Total_public_capacity_kWh_slot
241,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
242,-0.0,-0.0,-0.0,6.0,30.0,66.0,0.0,0.0,0.0,115.0,7.0,30.0,66.0
243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
247,1.0,1.0,5.5,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,16.5
248,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
249,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,-0.0,-0.0,-0.0,5.0,25.0,55.0,1.0,150.0,25.0,261.0,16.0,175.0,80.0
251,-0.0,-0.0,-0.0,9.0,45.0,99.0,1.0,150.0,25.0,429.0,3.0,195.0,124.0
252,-0.0,-0.0,-0.0,12.0,60.0,132.0,0.0,0.0,0.0,219.0,1.0,60.0,132.0
253,0.0,0.0,0.0,27.0,135.0,297.0,0.0,0.0,0.0,173.0,-0.0,135.0,297.0
254,-0.0,-0.0,-0.0,15.0,75.0,165.0,0.0,0.0,0.0,335.0,1.0,75.0,165.0
255,-0.0,-0.0,-0.0,18.0,90.0,198.0,1.0,150.0,25.0,347.0,1.0,240.0,223.0
256,2.0,2.0,11.0,7.0,35.0,77.0,1.0,150.0,25.0,466.0,6.0,187.0,113.0
257,-0.0,-0.0,-0.0,6.0,30.0,66.0,0.0,0.0,0.0,23.0,1.0,30.0,66.0
258,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
259,-0.0,-0.0,-0.0,8.0,40.0,88.0,0.0,0.0,0.0,12.0,1.0,40.0,88.0
260,1.0,1.0,5.5,3.0,15.0,33.0,0.0,0.0,0.0,66.0,7.0,16.0,38.5
261,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,95.0,2.0,10.0,22.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
265,0.0,0.0,0.0,1.0,5.0,11.0,2.0,300.0,50.0,333.0,5.0,305.0,61.0
266,1.0,1.0,5.5,1.0,5.0,11.0,1.0,150.0,25.0,182.0,5.0,156.0,41.5
267,-0.0,-0.0,-0.0,1.0,5.0,11.0,1.0,150.0,25.0,174.0,7.0,155.0,36.0
268,-0.0,-0.0,-0.0,4.0,20.0,44.0,-0.0,-0.0,-0.0,74.0,4.0,20.0,44.0
269,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,178.0,7.0,20.0,44.0
270,-0.0,-0.0,-0.0,7.0,35.0,77.0,1.0,150.0,25.0,276.0,8.0,185.0,102.0
271,-0.0,-0.0,-0.0,8.0,40.0,88.0,1.0,150.0,25.0,242.0,0.0,190.0,113.0
272,1.0,1.0,5.5,7.0,35.0,77.0,1.0,150.0,25.0,364.0,12.0,186.0,107.5
273,-0.0,-0.0,-0.0,21.0,105.0,231.0,-0.0,-0.0,-0.0,189.0,0.0,105.0,231.0
274,-0.0,-0.0,-0.0,36.0,180.0,396.0,-0.0,-0.0,-0.0,156.0,-0.0,180.0,396.0
275,-0.0,-0.0,-0.0,19.0,95.0,209.0,1.0,150.0,25.0,456.0,2.0,245.0,234.0
276,1.0,1.0,5.5,4.0,20.0,44.0,0.0,0.0,0.0,232.0,13.0,21.0,49.5
277,0.0,0.0,0.0,3.0,15.0,33.0,0.0,0.0,0.0,186.0,6.0,15.0,33.0
278,-0.0,-0.0,-0.0,4.0,20.0,44.0,1.0,150.0,25.0,259.0,9.0,170.0,69.0
279,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
280,0.0,0.0,0.0,8.0,40.0,88.0,0.0,0.0,0.0,342.0,12.0,40.0,88.0
281,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
282,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,3.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0
284,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
285,11.0,11.0,60.5,2.0,10.0,22.0,0.0,0.0,0.0,269.0,9.0,21.0,82.5
286,1.0,1.0,5.5,5.0,25.0,55.0,0.0,0.0,0.0,12.0,1.0,26.0,60.5
287,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,25.0,55.0
288,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,16.0,1.0,10.0,22.0
289,0.0,0.0,0.0,12.0,60.0,132.0,0.0,0.0,0.0,438.0,12.0,60.0,132.0
290,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
291,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
292,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
293,-0.0,-0.0,-0.0,1.0,5.0,11.0,-0.0,-0.0,-0.0,6.0,1.0,5.0,11.0
294,-0.0,-0.0,-0.0,2.0,10.0,22.0,1.0,150.0,25.0,111.0,4.0,160.0,47.0
295,-0.0,-0.0,-0.0,15.0,75.0,165.0,1.0,150.0,25.0,452.0,13.0,225.0,190.0
296,-0.0,-0.0,-0.0,1.0,5.0,11.0,2.0,300.0,50.0,420.0,6.0,305.0,61.0
297,-0.0,-0.0,-0.0,3.0,15.0,33.0,1.0,150.0,25.0,232.0,10.0,165.0,58.0
298,17.0,17.0,93.5,30.0,150.0,330.0,-0.0,-0.0,-0.0,181.0,0.0,167.0,423.5
299,18.0,18.0,99.0,19.0,95.0,209.0,1.0,150.0,25.0,304.0,0.0,263.0,333.0
300,-0.0,-0.0,-0.0,14.0,70.0,154.0,1.0,150.0,25.0,451.0,11.0,220.0,179.0
301,-0.0,-0.0,-0.0,12.0,60.0,132.0,0.0,0.0,0.0,491.0,12.0,60.0,132.0
302,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,157.0,3.0,15.0,33.0
303,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,8.0,1.0,10.0,22.0
304,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
306,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,1.0,1.0,5.5,4.0,20.0,44.0,0.0,0.0,0.0,108.0,4.0,21.0,49.5
310,0.0,0.0,0.0,5.0,25.0,55.0,0.0,0.0,0.0,35.0,2.0,25.0,55.0
311,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,20.0,1.0,10.0,22.0
312,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,188.0,3.0,15.0,33.0
313,-0.0,-0.0,-0.0,3.0,15.0,33.0,1.0,150.0,25.0,216.0,15.0,165.0,58.0
314,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
315,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,85.0,7.0,15.0,33.0
316,-0.0,-0.0,-0.0,6.0,30.0,66.0,0.0,0.0,0.0,0.0,0.0,30.0,66.0
317,1.0,1.0,5.5,-0.0,-0.0,-0.0,1.0,150.0,25.0,259.0,4.0,151.0,30.5
318,-0.0,-0.0,-0.0,8.0,40.0,88.0,1.0,150.0,25.0,363.0,13.0,190.0,113.0
319,-0.0,-0.0,-0.0,2.0,10.0,22.0,1.0,150.0,25.0,208.0,6.0,160.0,47.0
320,-0.0,-0.0,-0.0,6.0,30.0,66.0,2.0,300.0,50.0,655.0,18.0,330.0,116.0
321,-0.0,-0.0,-0.0,1.0,5.0,11.0,1.0,150.0,25.0,174.0,5.0,155.0,36.0
322,0.0,0.0,0.0,3.0,15.0,33.0,-0.0,-0.0,-0.0,87.0,3.0,15.0,33.0
323,-0.0,-0.0,-0.0,16.0,80.0,176.0,1.0,150.0,25.0,455.0,10.0,230.0,201.0
324,3.0,3.0,16.5,4.0,20.0,44.0,1.0,150.0,25.0,475.0,13.0,173.0,85.5
325,-0.0,-0.0,-0.0,7.0,35.0,77.0,1.0,150.0,25.0,262.0,2.0,185.0,102.0
326,7.0,7.0,38.5,-0.0,-0.0,-0.0,1.0,150.0,25.0,459.0,10.0,157.0,63.5
327,-0.0,-0.0,-0.0,10.0,50.0,110.0,0.0,0.0,0.0,354.0,7.0,50.0,110.0
328,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,200.0,7.0,25.0,55.0
329,0.0,0.0,0.0,5.0,25.0,55.0,1.0,150.0,25.0,475.0,4.0,175.0,80.0
330,-0.0,-0.0,-0.0,9.0,45.0,99.0,0.0,0.0,0.0,276.0,7.0,45.0,99.0
331,0.0,0.0,0.0,4.0,20.0,44.0,0.0,0.0,0.0,85.0,4.0,20.0,44.0
332,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
333,-0.0,-0.0,-0.0,2.0,10.0,22.0,-0.0,-0.0,-0.0,0.0,0.0,10.0,22.0
334,0.0,0.0,0.0,4.0,20.0,44.0,0.0,0.0,0.0,54.0,2.0,20.0,44.0
335,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,29.0,3.0,10.0,22.0
336,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
337,0.0,0.0,0.0,3.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0
338,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,249.0,7.0,20.0,44.0
339,1.0,1.0,5.5,3.0,15.0,33.0,0.0,0.0,0.0,53.0,5.0,16.0,38.5
340,0.0,0.0,0.0,3.0,15.0,33.0,0.0,0.0,0.0,19.0,1.0,15.0,33.0
341,-0.0,-0.0,-0.0,11.0,55.0,121.0,1.0,150.0,25.0,471.0,11.0,205.0,146.0
342,-0.0,-0.0,-0.0,5.0,25.0,55.0,1.0,150.0,25.0,276.0,13.0,175.0,80.0
343,-0.0,-0.0,-0.0,7.0,35.0,77.0,1.0,150.0,25.0,335.0,10.0,185.0,102.0
344,2.0,2.0,11.0,3.0,15.0,33.0,2.0,300.0,50.0,469.0,19.0,317.0,94.0
345,-0.0,-0.0,-0.0,5.0,25.0,55.0,2.0,300.0,50.0,385.0,4.0,325.0,105.0
346,0.0,0.0,0.0,3.0,15.0,33.0,1.0,150.0,25.0,184.0,13.0,165.0,58.0
347,0.0,0.0,0.0,11.0,55.0,121.0,0.0,0.0,0.0,289.0,15.0,55.0,121.0
348,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,249.0,4.0,20.0,44.0
349,-0.0,-0.0,-0.0,7.0,35.0,77.0,1.0,150.0,25.0,309.0,8.0,185.0,102.0
350,-0.0,-0.0,-0.0,7.0,35.0,77.0,1.0,150.0,25.0,541.0,9.0,185.0,102.0
351,-0.0,-0.0,-0.0,6.0,30.0,66.0,1.0,150.0,25.0,96.0,6.0,180.0,91.0
352,-0.0,-0.0,-0.0,20.0,100.0,220.0,1.0,150.0,25.0,514.0,5.0,250.0,245.0
353,2.0,2.0,11.0,4.0,20.0,44.0,1.0,150.0,25.0,416.0,10.0,172.0,80.0
354,-0.0,-0.0,-0.0,3.0,15.0,33.0,1.0,150.0,25.0,248.0,8.0,165.0,58.0
355,-0.0,-0.0,-0.0,8.0,40.0,88.0,0.0,0.0,0.0,155.0,4.0,40.0,88.0
356,1.0,1.0,5.5,4.0,20.0,44.0,0.0,0.0,0.0,85.0,5.0,21.0,49.5
357,0.0,0.0,0.0,4.0,20.0,44.0,0.0,0.0,0.0,278.0,15.0,20.0,44.0
358,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0
359,6.0,6.0,33.0,3.0,15.0,33.0,0.0,0.0,0.0,116.0,4.0,21.0,66.0
360,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,-0.0,-0.0,-0.0,6.0,30.0,66.0,1.0,150.0,25.0,210.0,14.0,180.0,91.0
363,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,21.0,2.0,10.0,22.0
364,1.0,1.0,5.5,6.0,30.0,66.0,1.0,150.0,25.0,263.0,6.0,181.0,96.5
365,0.0,0.0,0.0,1.0,5.0,11.0,1.0,150.0,25.0,110.0,7.0,155.0,36.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,4.0,4.0,22.0,8.0,40.0,88.0,2.0,300.0,50.0,198.0,8.0,344.0,160.0
368,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0
369,-0.0,-0.0,-0.0,9.0,45.0,99.0,0.0,0.0,0.0,455.0,10.0,45.0,99.0
370,0.0,0.0,0.0,8.0,40.0,88.0,-0.0,-0.0,-0.0,504.0,9.0,40.0,88.0
371,-0.0,-0.0,-0.0,9.0,45.0,99.0,0.0,0.0,0.0,358.0,6.0,45.0,99.0
372,0.0,0.0,0.0,4.0,20.0,44.0,1.0,150.0,25.0,277.0,9.0,170.0,69.0
373,-0.0,-0.0,-0.0,7.0,35.0,77.0,0.0,0.0,0.0,224.0,7.0,35.0,77.0
374,-0.0,-0.0,-0.0,2.0,10.0,22.0,1.0,150.0,25.0,246.0,6.0,160.0,47.0
375,-0.0,-0.0,-0.0,8.0,40.0,88.0,2.0,300.0,50.0,399.0,6.0,340.0,138.0
376,-0.0,-0.0,-0.0,5.0,25.0,55.0,2.0,300.0,50.0,471.0,10.0,325.0,105.0
377,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,165.0,4.0,15.0,33.0
378,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,11.0,1.0,10.0,22.0
379,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,241.0,11.0,25.0,55.0
380,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,46.0,5.0,20.0,44.0
381,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,121.0,5.0,25.0,55.0
382,-0.0,-0.0,-0.0,9.0,45.0,99.0,1.0,150.0,25.0,137.0,8.0,195.0,124.0
383,0.0,0.0,0.0,8.0,40.0,88.0,0.0,0.0,0.0,145.0,6.0,40.0,88.0
384,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,4.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0
386,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,22.0,2.0,15.0,33.0
387,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,27.0,2.0,20.0,44.0
388,5.0,5.0,27.5,0.0,0.0,0.0,1.0,150.0,25.0,122.0,4.0,155.0,52.5
389,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,36.0,3.0,20.0,44.0
390,2.0,2.0,11.0,4.0,20.0,44.0,0.0,0.0,0.0,98.0,4.0,22.0,55.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,2.0,10.0,22.0,1.0,150.0,25.0,124.0,6.0,160.0,47.0
393,20.0,20.0,110.0,29.0,145.0,319.0,1.0,150.0,25.0,718.0,4.0,315.0,454.0
394,0.0,0.0,0.0,5.0,25.0,55.0,0.0,0.0,0.0,155.0,6.0,25.0,55.0
395,-0.0,-0.0,-0.0,7.0,35.0,77.0,2.0,300.0,50.0,550.0,10.0,335.0,127.0
396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,150.0,25.0,113.0,3.0,150.0,25.0
397,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,132.0,5.0,20.0,44.0
398,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
399,-0.0,-0.0,-0.0,5.0,25.0,55.0,1.0,150.0,25.0,476.0,16.0,175.0,80.0
400,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,139.0,5.0,20.0,44.0
401,-0.0,-0.0,-0.0,2.0,10.0,22.0,1.0,150.0,25.0,150.0,6.0,160.0,47.0
402,-0.0,-0.0,-0.0,1.0,5.0,11.0,1.0,150.0,25.0,161.0,5.0,155.0,36.0
403,1.0,1.0,5.5,2.0,10.0,22.0,1.0,150.0,25.0,273.0,10.0,161.0,52.5
404,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,153.0,7.0,15.0,33.0
405,-0.0,-0.0,-0.0,3.0,15.0,33.0,-0.0,-0.0,-0.0,62.0,3.0,15.0,33.0
406,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0
407,-0.0,-0.0,-0.0,6.0,30.0,66.0,0.0,0.0,0.0,265.0,13.0,30.0,66.0
408,1.0,1.0,5.5,-0.0,-0.0,-0.0,1.0,150.0,25.0,148.0,9.0,151.0,30.5
409,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,111.0,3.0,10.0,22.0
410,-0.0,-0.0,-0.0,3.0,15.0,33.0,2.0,300.0,50.0,493.0,5.0,315.0,83.0
411,-0.0,-0.0,-0.0,12.0,60.0,132.0,1.0,150.0,25.0,446.0,12.0,210.0,157.0
412,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,106.0,3.0,15.0,33.0
413,1.0,1.0,5.5,3.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,16.0,38.5
414,1.0,1.0,5.5,3.0,15.0,33.0,0.0,0.0,0.0,80.0,3.0,16.0,38.5
415,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
416,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
417,0.0,0.0,0.0,4.0,20.0,44.0,0.0,0.0,0.0,129.0,3.0,20.0,44.0
418,0.0,0.0,0.0,6.0,30.0,66.0,0.0,0.0,0.0,8.0,1.0,30.0,66.0
419,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,248.0,7.0,20.0,44.0
420,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,76.0,2.0,10.0,22.0
422,0.0,0.0,0.0,8.0,40.0,88.0,0.0,0.0,0.0,176.0,9.0,40.0,88.0
423,-0.0,-0.0,-0.0,7.0,35.0,77.0,1.0,150.0,25.0,194.0,6.0,185.0,102.0
424,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,102.0,4.0,15.0,33.0
425,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
426,0.0,0.0,0.0,1.0,5.0,11.0,1.0,150.0,25.0,171.0,5.0,155.0,36.0
427,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,91.0,4.0,10.0,22.0
428,-0.0,-0.0,-0.0,5.0,25.0,55.0,1.0,150.0,25.0,179.0,5.0,175.0,80.0
429,-0.0,-0.0,-0.0,1.0,5.0,11.0,1.0,150.0,25.0,162.0,5.0,155.0,36.0
430,-0.0,-0.0,-0.0,11.0,55.0,121.0,1.0,150.0,25.0,434.0,8.0,205.0,146.0
431,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,45.0,2.0,5.0,11.0
432,-0.0,-0.0,-0.0,4.0,20.0,44.0,1.0,150.0,25.0,183.0,5.0,170.0,69.0
433,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,89.0,4.0,10.0,22.0
434,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,162.0,5.0,20.0,44.0
435,-0.0,-0.0,-0.0,9.0,45.0,99.0,0.0,0.0,0.0,119.0,5.0,45.0,99.0
436,-0.0,-0.0,-0.0,7.0,35.0,77.0,0.0,0.0,0.0,150.0,4.0,35.0,77.0
437,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,116.0,5.0,15.0,33.0
438,-0.0,-0.0,-0.0,2.0,10.0,22.0,1.0,150.0,25.0,285.0,5.0,160.0,47.0
439,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,150.0,25.0,169.0,5.0,150.0,25.0
440,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,3.0,15.0,33.0,0.0,0.0,0.0,96.0,4.0,15.0,33.0
442,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,50.0,2.0,15.0,33.0
443,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
444,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,171.0,6.0,25.0,55.0
445,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,25.0,55.0
446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0
448,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,2.0,-0.0,15.0,33.0
449,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
450,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
451,-0.0,-0.0,-0.0,3.0,15.0,33.0,0.0,0.0,0.0,3.0,-0.0,15.0,33.0
452,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
453,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,8.0,0.0,25.0,55.0
454,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
455,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,105.0,3.0,20.0,44.0
456,-0.0,-0.0,-0.0,5.0,25.0,55.0,1.0,150.0,25.0,408.0,6.0,175.0,80.0
457,-0.0,-0.0,-0.0,3.0,15.0,33.0,1.0,150.0,25.0,346.0,7.0,165.0,58.0
458,-0.0,-0.0,-0.0,4.0,20.0,44.0,1.0,150.0,25.0,114.0,6.0,170.0,69.0
459,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,187.0,12.0,25.0,55.0
460,-0.0,-0.0,-0.0,4.0,20.0,44.0,1.0,150.0,25.0,414.0,13.0,170.0,69.0
461,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
462,-0.0,-0.0,-0.0,7.0,35.0,77.0,0.0,0.0,0.0,160.0,4.0,35.0,77.0
463,0.0,0.0,0.0,1.0,5.0,11.0,1.0,150.0,25.0,111.0,5.0,155.0,36.0
464,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
465,2.0,2.0,11.0,4.0,20.0,44.0,0.0,0.0,0.0,73.0,4.0,22.0,55.0
466,1.0,1.0,5.5,4.0,20.0,44.0,0.0,0.0,0.0,82.0,3.0,21.0,49.5
467,1.0,1.0,5.5,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,27.5
468,-0.0,-0.0,-0.0,4.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0
469,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
470,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
472,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
473,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,21.0,3.0,10.0,22.0
474,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
476,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
477,-0.0,-0.0,-0.0,1.0,5.0,11.0,-0.0,-0.0,-0.0,22.0,2.0,5.0,11.0
478,-0.0,-0.0,-0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
479,-0.0,-0.0,-0.0,1.0,5.0,11.0,1.0,150.0,25.0,87.0,6.0,155.0,36.0
480,-0.0,-0.0,-0.0,2.0,10.0,22.0,0.0,0.0,0.0,9.0,1.0,10.0,22.0
481,0.0,0.0,0.0,3.0,15.0,33.0,0.0,0.0,0.0,21.0,2.0,15.0,33.0
482,-0.0,-0.0,-0.0,6.0,30.0,66.0,0.0,0.0,0.0,351.0,11.0,30.0,66.0
483,-0.0,-0.0,-0.0,11.0,55.0,121.0,1.0,150.0,25.0,598.0,11.0,205.0,146.0
484,0.0,0.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0
485,0.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
486,-0.0,-0.0,-0.0,5.0,25.0,55.0,0.0,0.0,0.0,65.0,3.0,25.0,55.0
