from_HexID,to_HexID,Month,TimeIndex,OriginType,DestinationType,Energy_kWh_day,Energy_kWh_annual,DeltaPrice_SEK_per_kWh,PriceComp_SEK_day,PriceComp_SEK_annual
11,4,May,18,fast,fast,19.99999900000007,619.9999690000021,0.0,0.0,0.0
11,4,May,19,fast,fast,10.968753655108344,340.03136330835866,0.0,0.0,0.0
11,4,May,20,fast,fast,6.0660186239078655,188.04657734114383,0.0,0.0,0.0
11,4,May,27,fast,fast,2.1478233999124683,66.58252539728652,0.0,0.0,0.0
11,4,May,33,fast,fast,11.878964693614108,368.2479055020374,0.0,0.0,0.0
11,4,November,27,fast,fast,2.147823399912582,64.43470199737746,0.0,0.0,0.0
11,4,November,33,fast,fast,11.878964693614108,356.36894080842325,0.0,0.0,0.0
11,4,October,27,fast,fast,2.147823399912454,66.58252539728608,0.0,0.0,0.0
11,4,October,33,fast,fast,11.878964693614108,368.2479055020374,0.0,0.0,0.0
11,4,September,17,fast,fast,1.31182592373737,39.3547777121211,0.0,0.0,0.0
11,4,September,27,fast,fast,2.147823399912454,64.43470199737362,0.0,0.0,0.0
11,4,September,33,fast,fast,11.878964693614108,356.36894080842325,0.0,0.0,0.0
11,10,April,21,fast,fast,4.518507219573369,135.55521658720107,0.0,0.0,0.0
11,10,April,32,fast,fast,11.02209827133598,330.6629481400794,0.0,0.0,0.0
11,10,April,33,fast,medium,12.02310951744795,360.6932855234385,0.0,0.0,0.0
11,10,August,33,medium,medium,12.023109517447958,372.7163950408867,0.0,0.0,0.0
11,10,December,33,fast,medium,12.023109517447963,372.7163950408869,0.0,0.0,0.0
11,10,February,33,fast,medium,12.02310951745676,336.6470664887893,0.0,0.0,0.0
11,10,January,33,fast,fast,12.023109517447963,372.7163950408869,0.0,0.0,0.0
11,10,July,33,fast,fast,12.023109517447963,372.7163950408869,0.0,0.0,0.0
11,10,June,21,fast,fast,4.206648161476835,126.19944484430505,0.0,0.0,0.0
11,10,June,32,medium,medium,24.16335462270044,724.9006386810131,0.0,0.0,0.0
11,10,June,32,fast,fast,11.02209827133598,330.6629481400794,0.0,0.0,0.0
11,10,June,33,medium,medium,12.02310951744797,360.6932855234391,0.0,0.0,0.0
11,10,March,33,medium,medium,12.02310951744797,372.7163950408871,0.0,0.0,0.0
11,10,May,32,fast,fast,11.02209827133598,341.6850464114153,0.0,0.0,0.0
11,10,May,33,fast,medium,12.02310951744795,372.7163950408864,0.0,0.0,0.0
11,10,November,33,fast,medium,12.02310951744795,360.6932855234385,0.0,0.0,0.0
11,10,October,33,fast,fast,12.023109517447963,372.7163950408869,0.0,0.0,0.0
11,10,September,33,medium,medium,12.023109517447963,360.69328552343893,0.0,0.0,0.0
12,19,December,23,medium,medium,1.20798,37.44738,0.0,0.0,0.0
12,19,June,22,fast,medium,1.0947899348279453,32.84369804483836,0.0,0.0,0.0
12,19,June,23,medium,medium,0.7207799348279469,21.623398044838407,0.0,0.0,0.0
13,21,April,16,fast,fast,1.3379891547824911,40.139674643474734,0.0,0.0,0.0
13,21,August,16,fast,medium,1.3379891547824911,41.477663798257225,0.0,0.0,0.0
13,21,December,16,fast,medium,1.337989154782468,41.47766379825651,0.0,0.0,0.0
13,21,February,16,medium,medium,1.3379891547824911,37.46369633390975,0.0,0.0,0.0
13,21,January,16,medium,medium,1.3379891547824911,41.477663798257225,0.0,0.0,0.0
13,21,July,16,medium,medium,1.3379891547824911,41.477663798257225,0.0,0.0,0.0
13,21,June,16,fast,medium,1.3379891547824911,40.139674643474734,0.0,0.0,0.0
13,21,March,16,medium,medium,1.3379891547824911,41.477663798257225,0.0,0.0,0.0
13,21,May,16,medium,medium,1.3379891547824911,41.477663798257225,0.0,0.0,0.0
13,21,November,16,fast,medium,1.3379891547824911,40.139674643474734,0.0,0.0,0.0
13,21,October,16,fast,medium,1.3379891547824911,41.477663798257225,0.0,0.0,0.0
13,21,September,16,fast,fast,1.3379891547824911,40.139674643474734,0.0,0.0,0.0
14,13,April,28,fast,fast,12.905228764308676,387.1568629292603,0.0,0.0,0.0
14,13,April,29,fast,fast,15.655716920058929,469.67150760176787,0.0,0.0,0.0
