iteration,Month,TimeIndex,cut_type,selection_rule,dual_selection,rhs_at_current_SEK,true_objective_SEK,theta_at_current_SEK,violation_SEK,nonzeros,n_arcs,n_vars,termination
2,June,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,332.90449755493876,332.90449755493876,0.0,332.90449755493876,7,122,1098,optimal
2,February,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,318.13861196986284,318.13861196986284,0.0,318.13861196986284,8,130,1170,optimal
2,August,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,314.14635092080755,314.14635092080755,0.0,314.14635092080755,10,124,1116,optimal
2,February,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,310.96218393395213,310.96218393395213,0.0,310.96218393395213,7,128,1152,optimal
2,September,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,304.7853924999994,304.7853924999994,0.0,304.7853924999994,8,124,1116,optimal
2,January,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,286.82095537751786,286.82095537751786,0.0,286.82095537751786,7,126,1134,optimal
2,July,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,286.82095537751786,286.82095537751786,0.0,286.82095537751786,7,126,1134,optimal
2,January,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,285.4294979908234,285.4294979908234,0.0,285.4294979908234,16,130,1170,optimal
2,April,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,272.78328,272.78328,0.0,272.78328,5,124,1116,optimal
2,July,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,263.24281194950584,263.24281194950584,0.0,263.24281194950584,5,124,1116,optimal
2,September,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,262.13402103686536,262.13402103686536,0.0,262.13402103686536,4,130,1170,optimal
2,January,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,259.96005125653824,259.96005125653824,0.0,259.96005125653824,9,124,1116,optimal
2,December,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,259.96005125653824,259.96005125653824,0.0,259.96005125653824,9,124,1116,optimal
2,August,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,256.81297684370946,256.81297684370946,0.0,256.81297684370946,3,126,1134,optimal
2,December,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,251.49456976590034,251.49456976590034,0.0,251.49456976590034,10,130,1170,optimal
2,January,36,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,233.97814912821846,233.97814912821846,0.0,233.97814912821846,3,120,1080,optimal
2,March,36,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,233.97814912821846,233.97814912821846,0.0,233.97814912821846,3,120,1080,optimal
2,December,36,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,233.97814912821846,233.97814912821846,0.0,233.97814912821846,3,120,1080,optimal
2,June,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,231.24530193708506,231.24530193708506,0.0,231.24530193708506,5,126,1134,optimal
2,June,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,222.19709926138938,222.19709926138938,0.0,222.19709926138938,17,130,1170,optimal
2,May,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,213.07770887053542,213.07770887053542,0.0,213.07770887053542,6,126,1134,optimal
2,August,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,210.1965880430679,210.1965880430679,0.0,210.1965880430679,15,122,1098,optimal
2,August,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,208.2126264690219,208.2126264690219,0.0,208.2126264690219,8,128,1152,optimal
2,July,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,197.71523127019447,197.71523127019447,0.0,197.71523127019447,3,128,1152,optimal
2,October,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,197.71523127019364,197.71523127019364,0.0,197.71523127019364,3,128,1152,optimal
2,August,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,195.00047001923562,195.00047001923562,0.0,195.00047001923562,6,118,1062,optimal
2,November,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,194.36386276532687,194.36386276532687,0.0,194.36386276532687,16,130,1170,optimal
2,November,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,191.3373205840582,191.3373205840582,0.0,191.3373205840582,3,128,1152,optimal
2,August,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,184.5759594896369,184.5759594896369,0.0,184.5759594896369,3,122,1098,optimal
2,June,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,184.00048855308376,184.00048855308376,0.0,184.00048855308376,7,130,1170,optimal
2,June,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,181.56604513561055,181.56604513561055,0.0,181.56604513561055,5,126,1134,optimal
2,August,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,169.70156500000007,169.70156500000007,0.0,169.70156500000007,6,122,1098,optimal
2,August,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,169.518671302911,169.518671302911,0.0,169.518671302911,3,130,1170,optimal
2,April,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,165.03680897486396,165.03680897486396,0.0,165.03680897486396,5,118,1062,optimal
2,July,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,164.68825182698274,164.68825182698274,0.0,164.68825182698274,8,126,1134,optimal
2,September,21,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,163.2920600051471,163.2920600051471,0.0,163.2920600051471,6,130,1170,optimal
2,March,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,160.69004482074814,160.69004482074814,0.0,160.69004482074814,9,126,1134,optimal
2,September,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,159.96299539104817,159.96299539104817,0.0,159.96299539104817,9,126,1134,optimal
2,April,22,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,155.29325333631863,155.29325333631863,0.0,155.29325333631863,5,128,1152,optimal
2,October,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,143.41047768875893,143.41047768875893,0.0,143.41047768875893,4,126,1134,optimal
2,December,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,143.41047768875893,143.41047768875893,0.0,143.41047768875893,4,126,1134,optimal
2,August,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,140.00936945006885,140.00936945006885,0.0,140.00936945006885,6,126,1134,optimal
2,October,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,135.63625351464614,135.63625351464614,0.0,135.63625351464614,10,122,1098,optimal
2,September,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,135.319499247138,135.319499247138,0.0,135.319499247138,3,126,1134,optimal
2,June,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,135.18191317085737,135.18191317085737,0.0,135.18191317085737,5,130,1170,optimal
2,March,4,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,135.0635665743837,135.0635665743837,0.0,135.0635665743837,3,90,810,optimal
2,April,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,132.83066160410326,132.83066160410326,0.0,132.83066160410326,2,130,1170,optimal
2,December,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,132.13037555614983,132.13037555614983,0.0,132.13037555614983,7,122,1098,optimal
2,February,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,122.95518786881259,122.95518786881259,0.0,122.95518786881259,9,122,1098,optimal
2,October,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,122.76852671067472,122.76852671067472,0.0,122.76852671067472,7,126,1134,optimal
2,December,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,120.60349826076364,120.60349826076364,0.0,120.60349826076364,15,130,1170,optimal
2,February,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,118.88385055784134,118.88385055784134,0.0,118.88385055784134,3,124,1116,optimal
2,May,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,115.9108266879124,115.9108266879124,0.0,115.9108266879124,13,130,1170,optimal
2,May,36,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,109.6608628053014,109.6608628053014,0.0,109.6608628053014,7,120,1080,optimal
2,September,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,108.2360021028162,108.2360021028162,0.0,108.2360021028162,12,130,1170,optimal
2,October,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,99.32595948963547,99.32595948963547,0.0,99.32595948963547,3,122,1098,optimal
2,June,10,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,88.54033500000003,88.54033500000003,0.0,88.54033500000003,9,32,288,optimal
2,March,21,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,83.78761881762819,83.78761881762819,0.0,83.78761881762819,5,130,1170,optimal
2,April,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,76.42958428112264,76.42958428112264,0.0,76.42958428112264,4,124,1116,optimal
2,April,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,72.42292861153003,72.42292861153003,0.0,72.42292861153003,2,130,1170,optimal
2,December,4,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,67.53178328719186,67.53178328719186,0.0,67.53178328719186,2,90,810,optimal
2,August,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,66.58252539729048,66.58252539729048,0.0,66.58252539729048,5,120,1080,optimal
2,September,4,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,65.35333866502438,65.35333866502438,0.0,65.35333866502438,2,90,810,optimal
2,October,39,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,64.2948657886508,64.2948657886508,0.0,64.2948657886508,5,106,954,optimal
2,February,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,63.08489281306677,63.08489281306677,0.0,63.08489281306677,3,130,1170,optimal
2,April,36,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,59.68999,59.68999,0.0,59.68999,3,120,1080,optimal
2,May,11,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,56.86711875000014,56.86711875000014,0.0,56.86711875000014,4,80,720,optimal
2,March,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,51.93653863656423,51.93653863656423,0.0,51.93653863656423,12,92,828,optimal
2,August,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,51.135660406647254,51.135660406647254,0.0,51.135660406647254,5,124,1116,optimal
2,October,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,51.135660406647254,51.135660406647254,0.0,51.135660406647254,5,124,1116,optimal
2,December,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,51.135660406645826,51.135660406645826,0.0,51.135660406645826,5,124,1116,optimal
2,June,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,50.261166422481516,50.261166422481516,0.0,50.261166422481516,12,92,828,optimal
2,April,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,45.41151488388689,45.41151488388689,0.0,45.41151488388689,5,120,1080,optimal
2,August,36,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,45.340307316482026,45.340307316482026,0.0,45.340307316482026,8,120,1080,optimal
2,October,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,45.236352499999995,45.236352499999995,0.0,45.236352499999995,4,124,1116,optimal
2,April,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,42.4375875,42.4375875,0.0,42.4375875,5,130,1170,optimal
2,July,38,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,41.386624768625154,41.386624768625154,0.0,41.386624768625154,7,112,1008,optimal
2,September,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,41.02374601006816,41.02374601006816,0.0,41.02374601006816,3,124,1116,optimal
2,September,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,38.869108078743224,38.869108078743224,0.0,38.869108078743224,9,126,1134,optimal
2,April,38,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,38.01037375,38.01037375,0.0,38.01037375,3,112,1008,optimal
2,July,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,33.29126269864524,33.29126269864524,0.0,33.29126269864524,3,120,1080,optimal
2,October,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,33.29126269864524,33.29126269864524,0.0,33.29126269864524,3,120,1080,optimal
2,June,39,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,31.11041892999232,31.11041892999232,0.0,31.11041892999232,3,106,954,optimal
2,November,39,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,31.11041892999232,31.11041892999232,0.0,31.11041892999232,3,106,954,optimal
2,June,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,30.07125367269012,30.07125367269012,0.0,30.07125367269012,9,90,810,optimal
2,March,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,29.507551919446193,29.507551919446193,0.0,29.507551919446193,5,128,1152,optimal
2,September,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,29.143533608565768,29.143533608565768,0.0,29.143533608565768,7,92,828,optimal
2,June,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,27.034238067585825,27.034238067585825,0.0,27.034238067585825,3,124,1116,optimal
2,February,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,25.23195552974677,25.23195552974677,0.0,25.23195552974677,3,124,1116,optimal
2,March,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,23.830700510492495,23.830700510492495,0.0,23.830700510492495,6,126,1134,optimal
2,October,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,22.280700510492494,22.280700510492494,0.0,22.280700510492494,3,118,1062,optimal
2,October,38,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,21.68428937492479,21.68428937492479,0.0,21.68428937492479,7,112,1008,optimal
2,April,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,21.561968235960478,21.561968235960478,0.0,21.561968235960478,3,126,1134,optimal
2,March,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,20.416862065247734,20.416862065247734,0.0,20.416862065247734,2,130,1170,optimal
2,January,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.536814397556562,15.536814397556562,0.0,15.536814397556562,5,90,810,optimal
2,October,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.536814397556562,15.536814397556562,0.0,15.536814397556562,5,90,810,optimal
2,December,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.536814397556562,15.536814397556562,0.0,15.536814397556562,9,90,810,optimal
2,November,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.03562683634506,15.03562683634506,0.0,15.03562683634506,5,90,810,optimal
2,December,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,14.570801047369457,14.570801047369457,0.0,14.570801047369457,5,130,1170,optimal
2,February,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,14.033251713922056,14.033251713922056,0.0,14.033251713922056,5,90,810,optimal
2,June,9,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,13.705308598571387,13.705308598571387,0.0,13.705308598571387,9,32,288,optimal
2,May,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,11.714895811996362,11.714895811996362,0.0,11.714895811996362,5,92,828,optimal
2,July,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,11.714895811995866,11.714895811995866,0.0,11.714895811995866,5,92,828,optimal
2,December,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,11.714895811995866,11.714895811995866,0.0,11.714895811995866,5,92,828,optimal
2,February,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,10.581196217286589,10.581196217286589,0.0,10.581196217286589,5,92,828,optimal
2,November,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,7.050387603565866,7.050387603565866,0.0,7.050387603565866,3,130,1170,optimal
2,March,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,4.692671572851232,4.692671572851232,0.0,4.692671572851232,2,130,1170,optimal
2,June,8,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.805407500000001,3.805407500000001,0.0,3.805407500000001,3,20,180,optimal
2,January,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.1,3.1,0.0,3.1,5,122,1098,optimal
2,March,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.1,3.1,0.0,3.1,5,122,1098,optimal
2,September,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.0,3.0,0.0,3.0,5,122,1098,optimal
2,November,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.0,3.0,0.0,3.0,5,122,1098,optimal
2,February,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,2.8000000000000003,2.8000000000000003,0.0,2.8000000000000003,5,122,1098,optimal
2,June,7,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.9027037499999988,1.9027037499999988,0.0,1.9027037499999988,2,24,216,optimal
2,July,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.55,1.55,0.0,1.55,3,122,1098,optimal
2,December,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.55,1.55,0.0,1.55,3,122,1098,optimal
3,May,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1974.6808528566387,1974.6808528566387,0.0,1974.6808528566387,20,130,1170,optimal
3,December,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1813.545600926307,1813.545600926307,0.0,1813.545600926307,16,130,1170,optimal
3,February,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1739.7478185975015,1739.7478185975015,0.0,1739.7478185975015,29,130,1170,optimal
3,January,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1687.1241877307125,1687.1241877307125,0.0,1687.1241877307125,27,130,1170,optimal
3,April,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1462.2627539399577,1462.2627539399577,0.0,1462.2627539399577,26,130,1170,optimal
3,June,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1409.8203609598954,1409.8203609598954,0.0,1409.8203609598954,12,126,1134,optimal
3,October,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1351.0981335226925,1351.0981335226925,0.0,1351.0981335226925,13,130,1170,optimal
3,March,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1339.1736660355464,1339.1736660355464,0.0,1339.1736660355464,15,130,1170,optimal
3,December,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1330.8636241962254,1330.8636241962254,0.0,1330.8636241962254,22,130,1170,optimal
3,June,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1323.8863352638984,1323.8863352638984,0.0,1323.8863352638984,16,130,1170,optimal
3,April,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1034.9034225547064,1034.9034225547064,0.0,1034.9034225547064,19,130,1170,optimal
3,March,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1005.1394905250932,1005.1394905250932,0.0,1005.1394905250932,24,130,1170,optimal
3,April,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,896.7819348088115,896.7819348088115,0.0,896.7819348088115,16,124,1116,optimal
3,July,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,849.0758138950233,849.0758138950233,0.0,849.0758138950233,6,122,1098,optimal
3,June,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,839.8771124768973,839.8771124768973,0.0,839.8771124768973,15,118,1062,optimal
3,July,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,834.4097657179763,834.4097657179763,0.0,834.4097657179763,6,120,1080,optimal
3,August,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,800.4011271182555,800.4011271182555,0.0,800.4011271182555,11,124,1116,optimal
3,November,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,705.9599677555238,705.9599677555238,0.0,705.9599677555238,6,130,1170,optimal
3,December,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,638.6474096182556,638.6474096182556,0.0,638.6474096182556,5,124,1116,optimal
3,March,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,638.6474096182554,638.6474096182554,0.0,638.6474096182554,5,124,1116,optimal
3,August,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,624.5552157788319,624.5552157788319,0.0,624.5552157788319,11,126,1134,optimal
3,May,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,601.5068373602116,601.5068373602116,0.0,601.5068373602116,11,130,1170,optimal
3,October,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,590.1187673487424,590.1187673487424,0.0,590.1187673487424,12,130,1170,optimal
3,February,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,585.4848993873868,585.4848993873868,0.0,585.4848993873868,22,126,1134,optimal
3,June,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,584.5432278787738,584.5432278787738,0.0,584.5432278787738,15,120,1080,optimal
3,November,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,567.6532095415532,567.6532095415532,0.0,567.6532095415532,8,130,1170,optimal
3,September,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,567.6532095415531,567.6532095415531,0.0,567.6532095415531,8,130,1170,optimal
3,November,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,564.0322904758671,564.0322904758671,0.0,564.0322904758671,9,130,1170,optimal
3,March,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,559.7809114366057,559.7809114366057,0.0,559.7809114366057,8,126,1134,optimal
3,June,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,539.4854988771351,539.4854988771351,0.0,539.4854988771351,19,130,1170,optimal
3,July,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,511.69155143178693,511.69155143178693,0.0,511.69155143178693,7,126,1134,optimal
3,July,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,486.8341949999999,486.8341949999999,0.0,486.8341949999999,7,122,1098,optimal
3,June,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,450.2014753309316,450.2014753309316,0.0,450.2014753309316,10,130,1170,optimal
3,June,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,415.2932153301482,415.2932153301482,0.0,415.2932153301482,9,122,1098,optimal
3,July,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,387.5,387.5,0.0,387.5,3,130,1170,optimal
3,May,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,385.2864453791601,385.2864453791601,0.0,385.2864453791601,5,126,1134,optimal
3,April,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,380.6320084837602,380.6320084837602,0.0,380.6320084837602,5,118,1062,optimal
3,May,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,379.42728352824776,379.42728352824776,0.0,379.42728352824776,20,130,1170,optimal
3,June,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,375.0,375.0,0.0,375.0,4,122,1098,optimal
3,April,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,368.5058085607287,368.5058085607287,0.0,368.5058085607287,11,130,1170,optimal
3,June,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,364.5989035579857,364.5989035579857,0.0,364.5989035579857,5,128,1152,optimal
3,February,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,353.01922256587244,353.01922256587244,0.0,353.01922256587244,10,130,1170,optimal
3,February,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,350.0,350.0,0.0,350.0,5,130,1170,optimal
3,June,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,349.3230236222132,349.3230236222132,0.0,349.3230236222132,7,122,1098,optimal
3,November,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,345.8982378345022,345.8982378345022,0.0,345.8982378345022,11,130,1170,optimal
3,January,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,341.99196668070795,341.99196668070795,0.0,341.99196668070795,4,130,1170,optimal
3,May,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,310.10824784886483,310.10824784886483,0.0,310.10824784886483,8,120,1080,optimal
3,April,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,299.0724895749925,299.0724895749925,0.0,299.0724895749925,12,122,1098,optimal
3,July,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,291.41668341252887,291.41668341252887,0.0,291.41668341252887,5,130,1170,optimal
3,August,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,286.82095537751854,286.82095537751854,0.0,286.82095537751854,7,126,1134,optimal
3,April,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,255.71238267377856,255.71238267377856,0.0,255.71238267377856,4,126,1134,optimal
3,April,21,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,253.80204870077154,253.80204870077154,0.0,253.80204870077154,22,130,1170,optimal
3,April,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,248.3115243151518,248.3115243151518,0.0,248.3115243151518,5,122,1098,optimal
3,August,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,232.26209354557858,232.26209354557858,0.0,232.26209354557858,8,130,1170,optimal
3,April,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,227.3133214406624,227.3133214406624,0.0,227.3133214406624,5,130,1170,optimal
3,February,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,217.59703356394385,217.59703356394385,0.0,217.59703356394385,5,130,1170,optimal
3,September,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,212.63323372776927,212.63323372776927,0.0,212.63323372776927,10,118,1062,optimal
3,May,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,211.50042745359102,211.50042745359102,0.0,211.50042745359102,6,126,1134,optimal
3,August,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,200.8426581908395,200.8426581908395,0.0,200.8426581908395,16,130,1170,optimal
3,April,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,198.90515783581944,198.90515783581944,0.0,198.90515783581944,18,130,1170,optimal
3,May,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,192.22370952012363,192.22370952012363,0.0,192.22370952012363,6,130,1170,optimal
3,April,37,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,188.84864125000001,188.84864125000001,0.0,188.84864125000001,6,108,972,optimal
3,May,21,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,172.86844581749753,172.86844581749753,0.0,172.86844581749753,13,130,1170,optimal
3,March,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,172.34051077885698,172.34051077885698,0.0,172.34051077885698,13,122,1098,optimal
3,June,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,147.32455009595492,147.32455009595492,0.0,147.32455009595492,10,126,1134,optimal
3,June,32,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,146.87629200938977,146.87629200938977,0.0,146.87629200938977,11,126,1134,optimal
