from_HexID,to_HexID,distance,euclidean_m,from_node_x,from_node_y,to_node_x,to_node_y
134,133,1165.2989101779638,866.0254037844134,314719.42281604256,6393974.794611147,313840.3723362164,6393993.945439112
134,156,1090.5576586333357,866.0254037844469,314719.42281604256,6393974.794611147,314287.9072332403,6394722.743355548
134,157,1447.7261530422431,866.0254037844178,314719.42281604256,6393974.794611147,315150.5435141684,6394740.998832168
135,136,1166.1455092710346,866.0254037844134,315585.5270165375,6393992.358197168,316483.71996901825,6393979.818866429
135,157,951.3953767619975,866.0254037844469,315585.5270165375,6393992.358197168,315150.5435141684,6394740.998832168
135,158,1104.2020178610949,866.0254037844178,315585.5270165375,6393992.358197168,316012.27198969666,6394755.152835912
136,111,1366.2838945508217,866.0254037852534,316483.71996901825,6393979.818866429,316021.7116184882,6393239.963839129
136,135,1166.1455092710346,866.0254037844134,316483.71996901825,6393979.818866429,315585.5270165375,6393992.358197168
136,137,1227.3857357779232,866.0254037844134,316483.71996901825,6393979.818866429,317312.52139374265,6393987.080080749
136,158,1166.6162034838358,866.0254037844469,316483.71996901825,6393979.818866429,316012.27198969666,6394755.152835912
136,159,1241.0894663260683,866.0254037843887,316483.71996901825,6393979.818866429,316875.33407107205,6394744.57864612
137,136,1227.385735777923,866.0254037844134,317312.52139374265,6393987.080080749,316483.71996901825,6393979.818866429
137,138,1435.1574689031286,866.0254037844134,317312.52139374265,6393987.080080749,318196.5313667827,6393980.633787177
137,159,1495.7018041568588,866.025403784476,317312.52139374265,6393987.080080749,316875.33407107205,6394744.57864612
137,160,1164.8361968462616,866.0254037844178,317312.52139374265,6393987.080080749,317735.8174581034,6394744.3495224975
138,137,1435.1574689031286,866.0254037844134,318196.5313667827,6393980.633787177,317312.52139374265,6393987.080080749
138,139,1468.4882381494058,866.0254037843551,318196.5313667827,6393980.633787177,319041.68981399445,6393989.062202502
138,160,1401.7050670103824,866.0254037844469,318196.5313667827,6393980.633787177,317735.8174581034,6394744.3495224975
138,161,1078.6345156583818,866.0254037844178,318196.5313667827,6393980.633787177,318617.7348184066,6394741.624226653
139,138,1468.4882381494053,866.0254037843551,319041.68981399445,6393989.062202502,318196.5313667827,6393980.633787177
139,140,1353.6343619256945,866.0254037845298,319041.68981399445,6393989.062202502,319897.7493478771,6393989.544368822
139,161,1080.2020450259852,866.0254037844178,319041.68981399445,6393989.062202502,318617.7348184066,6394741.624226653
139,162,1356.6895031713007,866.0254037844469,319041.68981399445,6393989.062202502,319477.30447376234,6394741.214775945
140,139,1353.6343619256954,866.0254037845298,319897.7493478771,6393989.544368822,319041.68981399445,6393989.062202502
140,141,1181.7289948355392,866.0254037842969,319897.7493478771,6393989.544368822,320778.66602794663,6394005.336748937
140,162,1443.8573766381976,866.025403784476,319897.7493478771,6393989.544368822,319477.30447376234,6394741.214775945
140,163,1351.725464561788,866.0254037843887,319897.7493478771,6393989.544368822,320327.69299786875,6394743.859358551
141,116,1308.4781838685778,866.0254037852244,320778.66602794663,6394005.336748937,320330.9917628742,6393218.6645278735
141,140,1181.728994835539,866.0254037842969,320778.66602794663,6394005.336748937,319897.7493478771,6393989.544368822
141,142,1077.5509583166313,866.0254037845298,320778.66602794663,6394005.336748937,321616.3703412282,6394012.691637298
142,117,1147.135966201524,866.0254037852826,321616.3703412282,6394012.691637298,321211.2911171291,6393246.461066373
142,141,1077.5509583166313,866.0254037845298,321616.3703412282,6394012.691637298,320778.66602794663,6394005.336748937
142,164,1174.3782559941474,866.025403784476,321616.3703412282,6394012.691637298,321209.78941401944,6394771.633315486
144,120,1190.4348177084266,866.0254037852534,323358.18321049574,6393959.537163866,323853.9631743557,6393262.502843232
145,120,1150.1372608877768,866.0254037852244,324216.69616605935,6393996.272833408,323853.9631743557,6393262.502843232
145,167,1338.235897554139,866.0254037844178,324216.69616605935,6393996.272833408,324007.2578044616,6394793.957277007
145,168,1317.760966137802,866.0254037843887,324216.69616605935,6393996.272833408,324712.0933420167,6394803.726905322
146,121,1455.3866435628759,866.0254037852244,326005.7001327382,6394158.750812277,325532.2678813607,6393235.397849094
147,148,1021.4434507561515,866.0254037844134,326970.50578961853,6394009.695987195,327690.8894319254,6393989.251512538
148,123,1089.0870293242522,866.0254037852826,327690.8894319254,6393989.251512538,327274.80341396277,6393280.862149427
148,147,1021.4434507561515,866.0254037844134,327690.8894319254,6393989.251512538,326970.50578961853,6394009.695987195
148,149,1079.207465646129,866.0254037843551,327690.8894319254,6393989.251512538,328572.8277720408,6393991.888473916
148,172,1473.7936803408224,866.0254037843887,327690.8894319254,6393989.251512538,328149.24475002626,6394722.55289067
149,125,1385.3338264442436,866.0254037852534,328572.8277720408,6393991.888473916,329005.7422338374,6393249.135310148
149,148,1079.2074656461293,866.0254037843551,328572.8277720408,6393991.888473916,327690.8894319254,6393989.251512538
149,150,1092.2151695400037,866.0254037844134,328572.8277720408,6393991.888473916,329425.22199174424,6393993.7899725335
149,172,1483.9513743293323,866.0254037844469,328572.8277720408,6393991.888473916,328149.24475002626,6394722.55289067
150,125,1129.2488828278313,866.0254037852244,329425.22199174424,6393993.7899725335,329005.7422338374,6393249.135310148
150,149,1092.2151695400034,866.0254037844134,329425.22199174424,6393993.7899725335,328572.8277720408,6393991.888473916
150,174,996.4456236526723,866.0254037844178,329425.22199174424,6393993.7899725335,329849.161295306,6394747.621993714
151,174,1094.7988039703473,866.0254037844469,330293.31408414175,6393997.329464245,329849.161295306,6394747.621993714
153,47,1129.0990568738341,4821.82538049646,311966.18437224627,6394458.689555883,312097.28436295985,6393516.523587583
153,48,1129.0990568738341,4582.575694955835,311966.18437224627,6394458.689555883,312097.28436295985,6393516.523587583
153,60,899.7982102454035,3968.626966596883,311966.18437224627,6394458.689555883,311967.9916332533,6393720.984218447
153,85,885.7585822631569,2598.0762113525047,311966.18437224627,6394458.689555883,311962.47489320236,6393733.862050809
153,105,885.7585822631569,2291.2878474784916,311966.18437224627,6394458.689555883,311962.47489320236,6393733.862050809
153,106,885.7585822631569,1732.0508075696712,311966.18437224627,6394458.689555883,311962.47489320236,6393733.862050809
153,129,688.6379488846509,866.0254037844469,311966.18437224627,6394458.689555883,311944.82352984924,6393966.158865679
153,130,688.6379488846509,866.0254037844469,311966.18437224627,6394458.689555883,311944.82352984924,6393966.158865679
153,131,574.6799559541971,3122.4989991991415,311966.18437224627,6394458.689555883,312115.47356200335,6393991.707324323
153,132,1406.8123575002792,3968.626966596803,311966.18437224627,6394458.689555883,312980.08028609876,6393994.914995255
153,175,1125.243348208277,3122.4989991991415,311966.18437224627,6394458.689555883,312318.27354690945,6395336.641498859
154,155,1226.320310597958,866.0254037844134,312601.4666493811,6394702.530053791,313361.77330925316,6394723.255870592
154,176,1208.9093700138428,866.0254037844469,312601.4666493811,6394702.530053791,312975.42646515364,6395498.469946277
155,132,1037.5257255110125,866.0254037844178,313361.77330925316,6394723.255870592,312980.08028609876,6393994.914995255
155,133,1207.5812580863374,866.0254037844469,313361.77330925316,6394723.255870592,313840.3723362164,6393993.945439112
155,154,1226.320310597958,866.0254037844134,313361.77330925316,6394723.255870592,312601.4666493811,6394702.530053791
155,156,1208.0296296442311,866.0254037844134,313361.77330925316,6394723.255870592,314287.9072332403,6394722.743355548
156,133,1078.52569759944,866.0254037844178,314287.9072332403,6394722.743355548,313840.3723362164,6393993.945439112
156,134,1090.5576586333364,866.0254037844469,314287.9072332403,6394722.743355548,314719.42281604256,6393974.794611147
156,155,1208.0296296442314,866.0254037844134,314287.9072332403,6394722.743355548,313361.77330925316,6394723.255870592
156,157,1146.5724209770874,866.0254037844134,314287.9072332403,6394722.743355548,315150.5435141684,6394740.998832168
156,177,1354.2110667526722,866.0254037844178,314287.9072332403,6394722.743355548,313846.13805544784,6395492.316146336
156,178,1335.04328023022,866.0254037844469,314287.9072332403,6394722.743355548,314762.5687291904,6395515.448654717
157,134,1447.7261530422427,866.0254037844178,315150.5435141684,6394740.998832168,314719.42281604256,6393974.794611147
157,135,951.395376761997,866.0254037844469,315150.5435141684,6394740.998832168,315585.5270165375,6393992.358197168
157,156,1146.5724209770874,866.0254037844134,315150.5435141684,6394740.998832168,314287.9072332403,6394722.743355548
157,158,1300.8893873615807,866.0254037844134,315150.5435141684,6394740.998832168,316012.27198969666,6394755.152835912
157,178,1280.5658461482285,866.0254037844178,315150.5435141684,6394740.998832168,314762.5687291904,6395515.448654717
157,179,1146.0090900672474,866.0254037844469,315150.5435141684,6394740.998832168,315579.22818412445,6395513.181807715
158,135,1104.2020178610953,866.0254037844178,316012.27198969666,6394755.152835912,315585.5270165375,6393992.358197168
158,136,1166.6162034838364,866.0254037844469,316012.27198969666,6394755.152835912,316483.71996901825,6393979.818866429
158,157,1300.8893873615812,866.0254037844134,316012.27198969666,6394755.152835912,315150.5435141684,6394740.998832168
158,159,1190.0422074966646,866.0254037843551,316012.27198969666,6394755.152835912,316875.33407107205,6394744.57864612
158,179,1151.6204587846464,866.0254037844178,316012.27198969666,6394755.152835912,315579.22818412445,6395513.181807715
158,180,1094.5932592812678,866.0254037844469,316012.27198969666,6394755.152835912,316441.493923487,6395506.710947715
159,136,1241.0894663260676,866.0254037843887,316875.33407107205,6394744.57864612,316483.71996901825,6393979.818866429
159,137,1495.70180415686,866.025403784476,316875.33407107205,6394744.57864612,317312.52139374265,6393987.080080749
159,158,1190.0422074966648,866.0254037843551,316875.33407107205,6394744.57864612,316012.27198969666,6394755.152835912
159,160,1283.6124405628245,866.0254037844716,316875.33407107205,6394744.57864612,317735.8174581034,6394744.3495224975
159,180,1351.8896178262844,866.0254037843887,316875.33407107205,6394744.57864612,316441.493923487,6395506.710947715
159,181,1428.5476048482456,866.025403784476,316875.33407107205,6394744.57864612,317332.18004263006,6395489.896584129
160,137,1164.8361968462618,866.0254037844178,317735.8174581034,6394744.3495224975,317312.52139374265,6393987.080080749
160,138,1401.7050670103822,866.0254037844469,317735.8174581034,6394744.3495224975,318196.5313667827,6393980.633787177
160,159,1283.6124405628243,866.0254037844716,317735.8174581034,6394744.3495224975,316875.33407107205,6394744.57864612
161,138,1078.6345156583825,866.0254037844178,318617.7348184066,6394741.624226653,318196.5313667827,6393980.633787177
161,139,1080.2020450259852,866.0254037844178,318617.7348184066,6394741.624226653,319041.68981399445,6393989.062202502
161,182,1346.1899223481525,866.0254037844178,318617.7348184066,6394741.624226653,318168.8965223741,6395494.9933272
162,139,1356.6895031713013,866.0254037844469,319477.30447376234,6394741.214775945,319041.68981399445,6393989.062202502
162,140,1443.8573766381987,866.025403784476,319477.30447376234,6394741.214775945,319897.7493478771,6393989.544368822
162,163,1473.4375539403118,866.0254037844134,319477.30447376234,6394741.214775945,320327.69299786875,6394743.859358551
163,140,1351.7254645617882,866.0254037843887,320327.69299786875,6394743.859358551,319897.7493478771,6393989.544368822
163,162,1473.437553940311,866.0254037844134,320327.69299786875,6394743.859358551,319477.30447376234,6394741.214775945
163,183,1246.5424840215956,866.0254037843887,320327.69299786875,6394743.859358551,319902.7001866487,6395479.401461375
164,142,1174.3782559941476,866.025403784476,321209.78941401944,6394771.633315486,321616.3703412282,6394012.691637298
164,184,1056.6632092374718,866.0254037844469,321209.78941401944,6394771.633315486,320802.8078928411,6395502.651385711
166,186,1115.336050515641,866.0254037844178,322946.83148385363,6394738.6588960225,322505.97154633154,6395526.085526884
166,187,1456.800634807177,866.025403784476,322946.83148385363,6394738.6588960225,323356.7048959573,6395480.46880065
167,145,1338.2358975541392,866.0254037844178,324007.2578044616,6394793.957277007,324216.69616605935,6393996.272833408
167,168,1334.225624331758,866.0254037842969,324007.2578044616,6394793.957277007,324712.0933420167,6394803.726905322
168,145,1317.7609661378024,866.0254037843887,324712.0933420167,6394803.726905322,324216.69616605935,6393996.272833408
168,167,1334.2256243317581,866.0254037842969,324712.0933420167,6394803.726905322,324007.2578044616,6394793.957277007
169,170,1030.8934706823063,866.0254037843551,325599.8924228806,6394843.34200209,326391.58172678546,6394709.72665038
170,169,1030.8934706823063,866.0254037843551,326391.58172678546,6394709.72665038,325599.8924228806,6394843.34200209
170,171,1071.513230991343,866.0254037844134,326391.58172678546,6394709.72665038,327278.6275082105,6394739.219217596
170,190,1385.4452482949669,866.025403784476,326391.58172678546,6394709.72665038,326847.62916409026,6395495.191852091
171,170,1071.5132309913427,866.0254037844134,327278.6275082105,6394739.219217596,326391.58172678546,6394709.72665038
171,190,1431.4134587600797,866.0254037843887,327278.6275082105,6394739.219217596,326847.62916409026,6395495.191852091
171,191,1023.6225012766716,866.025403784476,327278.6275082105,6394739.219217596,327699.7321952882,6395484.585339933
172,148,1473.793680340822,866.0254037843887,328149.24475002626,6394722.55289067,327690.8894319254,6393989.251512538
172,149,1483.951374329332,866.0254037844469,328149.24475002626,6394722.55289067,328572.8277720408,6393991.888473916
172,173,995.5436633639467,866.0254037844716,328149.24475002626,6394722.55289067,328991.17738254054,6394739.690817372
172,191,1175.5970857956743,866.0254037843887,328149.24475002626,6394722.55289067,327699.7321952882,6395484.585339933
172,192,947.7524715334523,866.0254037844469,328149.24475002626,6394722.55289067,328524.8865603849,6395426.757561622
173,172,995.5436633639463,866.0254037844716,328991.17738254054,6394739.690817372,328149.24475002626,6394722.55289067
173,174,1231.414990745831,866.0254037843551,328991.17738254054,6394739.690817372,329849.161295306,6394747.621993714
174,150,996.4456236526723,866.0254037844178,329849.161295306,6394747.621993714,329425.22199174424,6393993.7899725335
174,151,1094.7988039703473,866.0254037844469,329849.161295306,6394747.621993714,330293.31408414175,6393997.329464245
174,173,1231.414990745831,866.0254037843551,329849.161295306,6394747.621993714,328991.17738254054,6394739.690817372
174,194,1070.3410044344978,866.0254037844469,329849.161295306,6394747.621993714,330359.728126423,6395483.507055926
175,131,1474.8454376907528,1500.0,312318.27354690945,6395336.641498859,312115.47356200335,6393991.707324323
175,153,1125.243348208277,3122.4989991991415,312318.27354690945,6395336.641498859,311966.18437224627,6394458.689555883
175,176,1038.66923222179,866.0254037844134,312318.27354690945,6395336.641498859,312975.42646515364,6395498.469946277
176,154,1208.9093700138426,866.0254037844469,312975.42646515364,6395498.469946277,312601.4666493811,6394702.530053791
176,175,1038.6692322217905,866.0254037844134,312975.42646515364,6395498.469946277,312318.27354690945,6395336.641498859
176,177,1157.7259042938042,866.0254037844134,312975.42646515364,6395498.469946277,313846.13805544784,6395492.316146336
177,156,1354.211066752672,866.0254037844178,313846.13805544784,6395492.316146336,314287.9072332403,6394722.743355548
177,176,1157.7259042938047,866.0254037844134,313846.13805544784,6395492.316146336,312975.42646515364,6395498.469946277
177,178,1276.2782558017518,866.0254037844134,313846.13805544784,6395492.316146336,314762.5687291904,6395515.448654717
177,199,1347.793241864383,866.0254037844178,313846.13805544784,6395492.316146336,314211.8177980656,6396277.627880187
178,156,1335.0432802302203,866.0254037844469,314762.5687291904,6395515.448654717,314287.9072332403,6394722.743355548
178,157,1280.5658461482285,866.0254037844178,314762.5687291904,6395515.448654717,315150.5435141684,6394740.998832168
178,177,1276.2782558017516,866.0254037844134,314762.5687291904,6395515.448654717,313846.13805544784,6395492.316146336
178,179,1168.335538199374,866.0254037844134,314762.5687291904,6395515.448654717,315579.22818412445,6395513.181807715
178,199,1472.7953020087507,866.0254037844469,314762.5687291904,6395515.448654717,314211.8177980656,6396277.627880187
178,200,1099.897215995839,866.0254037844178,314762.5687291904,6395515.448654717,315148.71129181655,6396237.6835223725
179,157,1146.0090900672478,866.0254037844469,315579.22818412445,6395513.181807715,315150.5435141684,6394740.998832168
179,158,1151.6204587846462,866.0254037844178,315579.22818412445,6395513.181807715,316012.27198969666,6394755.152835912
179,178,1168.3355381993742,866.0254037844134,315579.22818412445,6395513.181807715,314762.5687291904,6395515.448654717
179,200,1060.0653065023905,866.0254037844469,315579.22818412445,6395513.181807715,315148.71129181655,6396237.6835223725
179,201,1184.1669177927265,866.0254037844178,315579.22818412445,6395513.181807715,316014.23392399645,6396258.679064999
180,158,1094.5932592812671,866.0254037844469,316441.493923487,6395506.710947715,316012.27198969666,6394755.152835912
180,159,1351.8896178262844,866.0254037843887,316441.493923487,6395506.710947715,316875.33407107205,6394744.57864612
180,181,1454.5031441585174,866.0254037844134,316441.493923487,6395506.710947715,317332.18004263006,6395489.896584129
180,201,1159.8750831198163,866.0254037844469,316441.493923487,6395506.710947715,316014.23392399645,6396258.679064999
180,202,1281.36880540688,866.0254037843887,316441.493923487,6395506.710947715,316905.9328355077,6396270.701048852
181,159,1428.5476048482453,866.025403784476,317332.18004263006,6395489.896584129,316875.33407107205,6394744.57864612
181,180,1454.5031441585165,866.0254037844134,317332.18004263006,6395489.896584129,316441.493923487,6395506.710947715
181,182,1487.8333267607027,866.0254037844134,317332.18004263006,6395489.896584129,318168.8965223741,6395494.9933272
181,202,1431.1164524771207,866.025403784476,317332.18004263006,6395489.896584129,316905.9328355077,6396270.701048852
181,203,1006.7825306245106,866.0254037844178,317332.18004263006,6395489.896584129,317680.7927215586,6396243.885528639
182,161,1346.1899223481525,866.0254037844178,318168.8965223741,6395494.9933272,318617.7348184066,6394741.624226653
182,181,1487.833326760703,866.0254037844134,318168.8965223741,6395494.9933272,317332.18004263006,6395489.896584129
183,163,1246.5424840215965,866.0254037843887,319902.7001866487,6395479.401461375,320327.69299786875,6394743.859358551
183,204,1104.918216854913,866.025403784476,319902.7001866487,6395479.401461375,319480.38878315024,6396249.773199787
184,164,1056.6632092374718,866.0254037844469,320802.8078928411,6395502.651385711,321209.78941401944,6394771.633315486
184,185,1295.6218252143149,866.0254037845298,320802.8078928411,6395502.651385711,321608.46372928395,6395506.891957769
184,205,1036.5128806630407,866.0254037844178,320802.8078928411,6395502.651385711,320313.98191174713,6396242.209393096
184,206,1440.0610984860305,866.0254037844469,320802.8078928411,6395502.651385711,321219.7085112452,6396237.923031221
185,184,1295.6218252143146,866.0254037845298,321608.46372928395,6395506.891957769,320802.8078928411,6395502.651385711
185,206,1177.17709661437,866.025403784476,321608.46372928395,6395506.891957769,321219.7085112452,6396237.923031221
186,166,1115.3360505156415,866.0254037844178,322505.97154633154,6395526.085526884,322946.83148385363,6394738.6588960225
186,187,1318.8670873505473,866.0254037844716,322505.97154633154,6395526.085526884,323356.7048959573,6395480.46880065
186,207,964.0063903604707,866.0254037844469,322505.97154633154,6395526.085526884,322082.86566814187,6396270.260906902
186,208,1033.7313692721611,866.0254037844178,322505.97154633154,6395526.085526884,322900.67336001946,6396272.296284597
187,166,1456.8006348071772,866.025403784476,323356.7048959573,6395480.46880065,322946.83148385363,6394738.6588960225
187,186,1318.8670873505464,866.0254037844716,323356.7048959573,6395480.46880065,322505.97154633154,6395526.085526884
187,208,1077.4163229350975,866.025403784476,323356.7048959573,6395480.46880065,322900.67336001946,6396272.296284597
188,189,1035.7412751145425,866.0254037844134,324235.4922217689,6395481.990831391,324882.8985619097,6395494.883171114
189,188,1035.741275114542,866.0254037844134,324882.8985619097,6395494.883171114,324235.4922217689,6395481.990831391
190,170,1385.4452482949664,866.025403784476,326847.62916409026,6395495.191852091,326391.58172678546,6394709.72665038
190,171,1431.4134587600802,866.0254037843887,326847.62916409026,6395495.191852091,327278.6275082105,6394739.219217596
190,191,1115.2639759423653,866.0254037844134,326847.62916409026,6395495.191852091,327699.7321952882,6395484.585339933
190,210,1182.4072580339364,866.025403784476,326847.62916409026,6395495.191852091,326393.4092470156,6396212.133892134
191,171,1023.6225012766716,866.025403784476,327699.7321952882,6395484.585339933,327278.6275082105,6394739.219217596
191,172,1175.597085795674,866.0254037843887,327699.7321952882,6395484.585339933,328149.24475002626,6394722.55289067
191,190,1115.2639759423646,866.0254037844134,327699.7321952882,6395484.585339933,326847.62916409026,6395495.191852091
191,192,1354.8503971038417,866.0254037843551,327699.7321952882,6395484.585339933,328524.8865603849,6395426.757561622
192,172,947.7524715334528,866.0254037844469,328524.8865603849,6395426.757561622,328149.24475002626,6394722.55289067
192,191,1354.8503971038415,866.0254037843551,328524.8865603849,6395426.757561622,327699.7321952882,6395484.585339933
194,174,1070.3410044344976,866.0254037844469,330359.728126423,6395483.507055926,329849.161295306,6394747.621993714
196,197,637.0974977322918,866.0254037844134,312003.867582066,6396215.950625964,312537.5346682783,6396241.292080713
196,214,1290.509829773898,866.0254037844469,312003.867582066,6396215.950625964,312315.46036986145,6396932.193993832
197,196,637.0974977322918,866.0254037844134,312537.5346682783,6396241.292080713,312003.867582066,6396215.950625964
197,198,1303.4795693406836,866.0254037844134,312537.5346682783,6396241.292080713,313415.00930709695,6396235.535447836
197,214,918.3841195956644,866.0254037844178,312537.5346682783,6396241.292080713,312315.46036986145,6396932.193993832
197,215,1202.2885425277889,866.0254037844469,312537.5346682783,6396241.292080713,312941.2637496127,6396962.40004776
198,197,1303.479569340683,866.0254037844134,313415.00930709695,6396235.535447836,312537.5346682783,6396241.292080713
198,215,1057.403760224301,866.0254037844178,313415.00930709695,6396235.535447836,312941.2637496127,6396962.40004776
198,216,943.9361175193119,866.0254037844469,313415.00930709695,6396235.535447836,313842.68996855186,6396993.780780124
199,177,1347.7932418643825,866.0254037844178,314211.8177980656,6396277.627880187,313846.13805544784,6395492.316146336
199,178,1472.7953020087507,866.0254037844469,314211.8177980656,6396277.627880187,314762.5687291904,6395515.448654717
200,178,1099.897215995839,866.0254037844178,315148.71129181655,6396237.6835223725,314762.5687291904,6395515.448654717
200,179,1060.06530650239,866.0254037844469,315148.71129181655,6396237.6835223725,315579.22818412445,6395513.181807715
200,201,1225.4541690760661,866.0254037844134,315148.71129181655,6396237.6835223725,316014.23392399645,6396258.679064999
200,217,1083.4904641329083,866.0254037844178,315148.71129181655,6396237.6835223725,314736.61438332836,6396995.870099632
200,218,1337.2270124099246,866.0254037844469,315148.71129181655,6396237.6835223725,315578.64607170265,6396998.1509346785
201,179,1184.1669177927265,866.0254037844178,316014.23392399645,6396258.679064999,315579.22818412445,6395513.181807715
201,180,1159.8750831198163,866.0254037844469,316014.23392399645,6396258.679064999,316441.493923487,6395506.710947715
201,200,1225.4541690760666,866.0254037844134,316014.23392399645,6396258.679064999,315148.71129181655,6396237.6835223725
201,218,1341.9915660928193,866.0254037844178,316014.23392399645,6396258.679064999,315578.64607170265,6396998.1509346785
202,180,1281.3688054068796,866.0254037843887,316905.9328355077,6396270.701048852,316441.493923487,6395506.710947715
202,181,1431.1164524771211,866.025403784476,316905.9328355077,6396270.701048852,317332.18004263006,6395489.896584129
202,219,1414.7045415358093,866.0254037843887,316905.9328355077,6396270.701048852,316501.5074951456,6396861.330351377
202,220,1131.071818681423,866.025403784476,316905.9328355077,6396270.701048852,317314.4522395412,6396991.453555763
203,181,1006.7825306245109,866.0254037844178,317680.7927215586,6396243.885528639,317332.18004263006,6395489.896584129
204,183,1104.9182168549137,866.025403784476,319480.38878315024,6396249.773199787,319902.7001866487,6395479.401461375
204,205,1366.1654459538001,866.0254037844134,319480.38878315024,6396249.773199787,320313.98191174713,6396242.209393096
204,222,1288.937805514785,866.0254037844469,319480.38878315024,6396249.773199787,318969.84941628523,6396980.57474561
204,223,984.6159642320446,866.025403784476,319480.38878315024,6396249.773199787,319896.9427687244,6396994.534200854
205,184,1036.5128806630405,866.0254037844178,320313.98191174713,6396242.209393096,320802.8078928411,6395502.651385711
205,204,1366.1654459537997,866.0254037844134,320313.98191174713,6396242.209393096,319480.38878315024,6396249.773199787
205,206,1166.7509108764987,866.0254037844134,320313.98191174713,6396242.209393096,321219.7085112452,6396237.923031221
205,224,1246.30316050713,866.0254037844178,320313.98191174713,6396242.209393096,320776.6340818131,6396978.791240614
206,184,1440.0610984860298,866.0254037844469,321219.7085112452,6396237.923031221,320802.8078928411,6395502.651385711
206,185,1177.17709661437,866.025403784476,321219.7085112452,6396237.923031221,321608.46372928395,6395506.891957769
206,205,1166.7509108764984,866.0254037844134,321219.7085112452,6396237.923031221,320313.98191174713,6396242.209393096
206,224,1416.5011002161327,866.0254037844469,321219.7085112452,6396237.923031221,320776.6340818131,6396978.791240614
207,186,964.0063903604708,866.0254037844469,322082.86566814187,6396270.260906902,322505.97154633154,6395526.085526884
207,208,1365.8101263318167,866.0254037844134,322082.86566814187,6396270.260906902,322900.67336001946,6396272.296284597
207,225,904.4193848708065,866.0254037843596,322082.86566814187,6396270.260906902,321642.3557237227,6397011.458269834
208,186,1033.7313692721611,866.0254037844178,322900.67336001946,6396272.296284597,322505.97154633154,6395526.085526884
208,187,1077.4163229350977,866.025403784476,322900.67336001946,6396272.296284597,323356.7048959573,6395480.46880065
208,207,1365.8101263318167,866.0254037844134,322900.67336001946,6396272.296284597,322082.86566814187,6396270.260906902
208,226,987.8984323300621,866.0254037844178,322900.67336001946,6396272.296284597,322525.0304807073,6397003.711039012
209,210,1338.2863997391644,866.0254037843551,325535.45903103246,6396229.865002343,326393.4092470156,6396212.133892134
209,228,1104.968766351319,866.0254037844178,325535.45903103246,6396229.865002343,325976.7527429068,6396988.05940911
210,190,1182.4072580339362,866.025403784476,326393.4092470156,6396212.133892134,326847.62916409026,6395495.191852091
210,209,1338.2863997391642,866.0254037843551,326393.4092470156,6396212.133892134,325535.45903103246,6396229.865002343
210,228,1463.1270448515747,866.0254037844178,326393.4092470156,6396212.133892134,325976.7527429068,6396988.05940911
214,196,1290.509829773899,866.0254037844469,312315.46036986145,6396932.193993832,312003.867582066,6396215.950625964
214,197,918.3841195956644,866.0254037844178,312315.46036986145,6396932.193993832,312537.5346682783,6396241.292080713
214,215,924.1399788969625,866.0254037844134,312315.46036986145,6396932.193993832,312941.2637496127,6396962.40004776
215,197,1202.2885425277889,866.0254037844469,312941.2637496127,6396962.40004776,312537.5346682783,6396241.292080713
215,198,1057.4037602243013,866.0254037844178,312941.2637496127,6396962.40004776,313415.00930709695,6396235.535447836
215,214,924.1399788969629,866.0254037844134,312941.2637496127,6396962.40004776,312315.46036986145,6396932.193993832
216,198,943.9361175193123,866.0254037844469,313842.68996855186,6396993.780780124,313415.00930709695,6396235.535447836
217,200,1083.4904641329078,866.0254037844178,314736.61438332836,6396995.870099632,315148.71129181655,6396237.6835223725
218,200,1337.2270124099236,866.0254037844469,315578.64607170265,6396998.1509346785,315148.71129181655,6396237.6835223725
218,201,1341.9915660928198,866.0254037844178,315578.64607170265,6396998.1509346785,316014.23392399645,6396258.679064999
219,202,1414.704541535809,866.0254037843887,316501.5074951456,6396861.330351377,316905.9328355077,6396270.701048852
219,220,1236.5636433319003,866.0254037844134,316501.5074951456,6396861.330351377,317314.4522395412,6396991.453555763
220,202,1131.0718186814233,866.025403784476,317314.4522395412,6396991.453555763,316905.9328355077,6396270.701048852
220,219,1236.5636433319012,866.0254037844134,317314.4522395412,6396991.453555763,316501.5074951456,6396861.330351377
220,221,1297.2573580105106,866.0254037844134,317314.4522395412,6396991.453555763,318153.92928408436,6396948.386077539
220,234,1339.6991158891738,866.025403784476,317314.4522395412,6396991.453555763,316878.8363157932,6397733.398018628
221,220,1297.2573580105109,866.0254037844134,318153.92928408436,6396948.386077539,317314.4522395412,6396991.453555763
221,222,1314.1792395503023,866.0254037843551,318153.92928408436,6396948.386077539,318969.84941628523,6396980.57474561
221,235,1436.1742682872846,866.0254037844469,318153.92928408436,6396948.386077539,317737.91479811596,6397747.552416549
222,204,1288.9378055147847,866.0254037844469,318969.84941628523,6396980.57474561,319480.38878315024,6396249.773199787
222,221,1314.1792395503023,866.0254037843551,318969.84941628523,6396980.57474561,318153.92928408436,6396948.386077539
222,223,1475.7790707081738,866.0254037845298,318969.84941628523,6396980.57474561,319896.9427687244,6396994.534200854
223,204,984.6159642320454,866.025403784476,319896.9427687244,6396994.534200854,319480.38878315024,6396249.773199787
223,222,1475.7790707081735,866.0254037845298,319896.9427687244,6396994.534200854,318969.84941628523,6396980.57474561
223,224,1241.7658983382257,866.0254037842969,319896.9427687244,6396994.534200854,320776.6340818131,6396978.791240614
